"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol"
"171","Trachymyrmex septentrionalis",3,343,39.1159420289855,12,0.781556162046749,0.768889368039728,6.41514512812256,5.04511216321025,11.1709611115471,6.68623389707887,5.70786436655088,7.68377087664661,13.8541118808712,21.0060144210592,17.2407687595071,22.6071791726424,20.8457387914965,19.7407020383458,21.4589779195543,TRUE,TRUE
"172","Brachyponera chinensis",1,314,35.4927536231884,14,0.767882263287614,3.92411009362046e-13,7.43540459930279,4.29464493826813,11.9731733891804,7.58082729537001,7.01421451959454,8.27949822365042,15.2669157863154,21.7321123002642,17.3829348810195,23.1209224610502,20.4717940764413,19.5304411150598,20.860130197642,TRUE,TRUE
"173","Brachyponera chinensis",2,314,35.4927536231884,71,0.0971868127880758,1.12618384031085e-06,8.20109120965562,7.50175417032738,10.4667662519519,6.77951297366915,6.37122362636769,7.45717825760956,15.1029485612487,21.4495792760302,20.8220984030611,22.9964741198467,20.9395896376814,20.2008599210227,21.7247072996468,FALSE,TRUE
"174","Brachyponera chinensis",3,314,35.4927536231884,52,0.638673845845698,0.259073541665236,7.02493977858581,5.88159368155519,8.26972203985525,5.92652004900254,5.23144266611396,7.53001025499488,15.0869976429305,22.1302435057218,20.9706644760905,23.7671456970011,22.4746026925434,21.3088012452593,23.026795966708,TRUE,TRUE
"175","Brachyponera chinensis",4,314,35.4927536231884,49,0.27765176448044,3.96971951479492e-16,8.71762534460695,8.53127925393027,10.5249725059107,7.13678897893447,5.81445490757631,8.15060832767851,15.3735384518764,21.2183575448192,19.5308333155585,22.0553919093134,21.4572797602065,20.7809118248993,23.0028987375974,FALSE,TRUE
"176","Solenopsis invicta",1,314,35.4927536231884,80,0.0450448040590188,6.08848660684651e-28,8.29971134535076,7.51585613660993,9.48665326939204,7.49912629880148,6.75865623237425,8.11173637206259,13.4705198895271,17.4525404995995,17.0595558286825,18.1633651452395,20.1192801210883,19.1449626133287,20.9371590238669,TRUE,FALSE
"177","Solenopsis invicta",2,314,35.4927536231884,150,0.7680426150217,5.96720964853529e-28,8.31545748340466,7.72641961928315,10.0099125638581,6.3952933955308,6.16107095974087,7.00091510762532,14.8291325291725,20.7004461626095,20.1634638441406,21.3351598140961,21.708130691518,20.4956777949427,22.7687400335681,FALSE,TRUE
"178","Solenopsis invicta",3,314,35.4927536231884,70,0.680235943387947,7.31503568530866e-05,7.45419890358653,6.8556858662928,8.38067956124203,5.51657146748017,4.52965585259207,6.37435629100611,14.42877726919,20.1275086822866,19.4100866417061,21.1727187041345,23.0227781500894,21.7689835017478,24.3914628013216,FALSE,FALSE
"179","Solenopsis invicta",4,314,35.4927536231884,108,0.0434388720173827,2.11426479868239e-28,7.17826970095293,6.41415584183508,8.71109736090242,6.58796110837159,5.66536495109066,7.05431630923907,15.0086946751652,21.8804982605983,21.3793882790751,23.6941547139092,21.8483575402572,21.4286709726962,23.1625070325184,TRUE,TRUE
"180","Camponotus pennsylvanicus",2,314,35.4927536231884,150,0.00238540011461316,3.7396474156947e-13,8.63827218480393,7.25538739074323,9.22321936797292,7.19713112675866,6.87663757861058,7.81951501404098,15.1110283747007,20.9262456510017,20.0804865081084,21.4642204261008,20.9542873042893,20.2104747521145,21.4550970770627,TRUE,TRUE
"181","Camponotus pennsylvanicus",3,314,35.4927536231884,143,0.393516977491198,8.96027222677189e-10,7.23450177638165,6.47950365900747,8.06978294676405,5.93902875520138,4.65785850182723,6.32110066735217,14.6992622700265,22.0904756159266,21.4995459139295,23.2679341722824,22.0356589378513,20.832772291121,23.4860449673931,FALSE,TRUE
"182","Camponotus pennsylvanicus",4,314,35.4927536231884,94,0.172983469561085,1.98445012333273e-19,7.7680474802696,6.62161200067009,8.89788922261299,8.18411169551662,7.26728339479114,8.84634408381155,14.6381929197647,21.1059735954948,20.5000490772802,22.2551136085461,21.3414775592546,20.8904807877974,22.0367646405119,TRUE,TRUE
"183","Camponotus castaneus",1,314,35.4927536231884,19,0.0889502389405704,1.22973195067824e-15,5.62320956391618,2.24978377003314,8.54837884340581,7.86697239967124,7.58125185743269,8.33151220430154,11.928575156127,19.1375581799279,15.5376896239393,24.1470901177491,20.8882075096547,20.2824152656792,21.9445898536949,TRUE,TRUE
"184","Camponotus castaneus",2,314,35.4927536231884,150,0.211195998728567,5.61847428234149e-11,6.90507611342565,5.7429021708304,7.63132600797835,7.10013625444687,6.53699511231847,7.67131291608224,14.5702168084595,21.9213001272058,20.164682318275,22.8344780790447,20.7422495369588,19.9751372055757,22.3545697687674,TRUE,TRUE
"185","Camponotus castaneus",3,314,35.4927536231884,150,0.330771447419503,0.0506721812880829,6.24097940068803,5.44323962608412,6.89683270323672,5.08606378020866,4.53955386630442,5.77143802284433,14.6785248422081,23.4022261898151,22.0730862865157,24.5086637247906,22.6628545280353,21.2334699523141,23.5697528210532,TRUE,TRUE
"186","Camponotus castaneus",4,314,35.4927536231884,110,0.99318464163873,3.32137279749214e-17,7.65437923284231,7.01602818351273,8.46814189061145,7.79228861012103,6.01868717661585,8.66286477899504,15.2030138968773,22.0360658386162,21.1575309115425,23.644409050637,21.5201440642683,21.1402990644666,22.3378262553993,TRUE,TRUE
"187","Prenolepis imparis",1,314,35.4927536231884,34,0.0572496471673001,1.48432856484423e-25,9.12313705644597,8.88545189600567,10.399664114558,7.82899576759203,7.36927657721325,8.36676952465566,15.0623501019292,20.7776754816757,18.4724847198386,22.4929057000108,20.5210042305733,19.5887690297433,21.7933594141502,FALSE,TRUE
"188","Prenolepis imparis",2,314,35.4927536231884,68,0.00263227524968327,4.00953578670932e-07,8.99219792693197,8.41666335684748,10.503008203289,6.55099594605802,5.49630426739669,7.29692584010549,15.5019084379309,21.3958753785702,20.0194568485402,22.9751497309948,21.0052902136447,20.0986270147905,21.7473453952958,FALSE,TRUE
"189","Prenolepis imparis",4,314,35.4927536231884,29,0.872504823331951,1.51792222358379e-05,6.86572898142304,6.0037920533455,9.04422342308915,7.73802016813848,7.45937470477405,8.38012420327441,14.7445705353249,21.8473670990492,17.9916316860314,22.1048729964211,21.9219270746409,20.7008244815498,22.7454757085491,TRUE,TRUE
"190","Tapinoma sessile",2,314,35.4927536231884,35,0.278311436357996,0.0198175607585738,7.77705926027939,5.51406393864706,9.62755681858206,5.90879897367186,5.3760413903499,6.43265544937653,15.3777978895496,23.0797972309323,20.6507082493897,23.8622591414823,21.5276742944604,20.1316215915773,23.2062749726631,TRUE,TRUE
"191","Tapinoma sessile",3,314,35.4927536231884,14,0.267993490883018,5.93508700177282e-08,8.68995728660426,6.35282147783841,9.92250296311847,5.8434240462663,4.73410301788523,6.82560990518403,16.400181883205,23.5102267942391,17.9622830530102,26.7228969262263,23.5831151275583,22.7041301871242,23.8811655621428,TRUE,TRUE
"192","Tapinoma sessile",4,314,35.4927536231884,11,0.117718086534459,0.0300858340313067,12.4236127203777,9.99301461336514,13.5259453771382,7.72008794838481,6.40415840121738,8.68509462427897,16.3891204695284,20.5331221073227,17.2835693259049,21.648793285152,21.4767176813427,20.6105933616145,22.4355596436219,FALSE,TRUE
"193","Camponotus americanus",2,314,35.4927536231884,28,0.025123420838241,4.75032798692035e-06,8.84725750822057,7.93423957000268,11.164468170143,6.09562149195629,5.26778913331038,7.26976784876609,15.6848566676883,21.5297275022104,20.4110898066797,22.7469958233978,21.9216856672297,20.4722539394661,22.7738520093746,FALSE,TRUE
"194","Camponotus americanus",3,314,35.4927536231884,11,0.974436461520833,0.00164611771058056,4.74101858235142,4.33571612605036,9.78758415274572,5.64821732133803,5.22621236504919,6.67988457931163,13.8425032873725,23.7079545392575,11.8032758327716,25.2726750008495,22.6692329148127,21.6996671612396,23.8412076207906,TRUE,TRUE
"195","Camponotus americanus",4,314,35.4927536231884,13,0.482615739206228,0.0046311942516104,8.76153042159177,7.64053358223264,12.3552226063788,7.79996325039628,6.92417569113756,8.88388907416274,15.9343304529923,22.4634736385596,19.9743157243734,24.1577530112162,21.5382879080161,21.2162760005992,22.3286255172767,TRUE,TRUE
"196","Monomorium minimum",2,314,35.4927536231884,9,0.894226362280039,0.762614948218484,9.89602210645591,8.39601152527098,12.4177710910616,7.26254224087405,6.31428513366156,8.1694030741527,14.8690053082713,17.9775689162125,16.0757265655978,18.8702758705318,22.6288376819056,21.4119678500956,23.4833782987246,FALSE,FALSE
"197","Tetramorium immigrans",2,314,35.4927536231884,18,0.47564315026878,0.347016414445994,6.33821261371942,5.44891016835534,11.3562353305562,6.61604455424364,5.69506579873638,7.3141252343603,15.0833185892821,21.7754225482634,19.9024117056797,25.3784060359075,21.8373488426667,21.0292300603499,22.7571159308836,TRUE,TRUE
"198","Linepithema humile",2,314,35.4927536231884,13,0.774822070663741,7.17046234073946e-17,6.2679504325796,3.59440191178002,7.91414837834707,6.52535596268891,5.82522898021176,7.53937083393637,15.3482899009013,24.2909954864548,16.4545312163951,24.6655178176912,21.4166689305373,20.672902211829,22.7609665372228,TRUE,TRUE
"199","Linepithema humile",3,314,35.4927536231884,17,0.686906247219773,0.000100361586588223,7.67119360346667,4.63200977530734,10.5280502646074,5.33942634681334,4.50089645108124,5.86649395216042,14.9985704602969,20.390694652876,18.8304875538157,23.5369203994791,24.0765212823063,23.231881217046,25.2516383970467,TRUE,TRUE
"200","Linepithema humile",4,314,35.4927536231884,23,0.825618997322432,1.23603629275435e-10,8.08749863135021,8.34480743414828,11.9563691327582,7.77240524365113,6.99859572722206,8.39052137950501,15.4536335638692,19.1422873837299,18.0880930814054,21.5066019874448,22.2707017639854,21.1017453404394,22.932050083743,TRUE,TRUE
"201","Camponotus chromaiodes",2,314,35.4927536231884,59,0.00218096328841502,2.32589714122058e-06,9.53269780827781,8.1785221758799,10.6047485366249,5.85908792631424,5.05002123798999,7.28585719457761,15.6616618018681,20.9164958153957,20.3725040226799,22.0047665865787,21.7737791431216,20.9946834855841,23.2152631525778,FALSE,TRUE
"202","Camponotus chromaiodes",3,314,35.4927536231884,22,0.400460325211962,0.658503772881789,7.63779485250544,4.62221934370508,10.0980515896862,6.2974962509318,5.61044614088633,7.59078047763301,14.5396552251299,22.3378527393299,19.7811167901378,23.966020318694,22.5480031418691,21.1365318270761,23.2734401879227,TRUE,TRUE
"203","Trachymyrmex septentrionalis",2,314,35.4927536231884,20,0.588867059044208,1.21734074683504e-05,8.87251579276319,7.2253806935426,11.042021272879,6.36069425504406,5.72763659398654,7.27105217537699,14.671752124422,19.7937968425045,18.1990095183095,19.8570407850388,22.1966041766945,21.3257625319726,23.800567469651,TRUE,FALSE
"204","Pogonomyrmex badius",2,314,35.4927536231884,20,0.586446385587013,0.00715098896788465,8.06263955893407,6.61458634402108,11.8534686469344,6.29113046372179,5.76363253314562,7.19571697451754,14.5820359981741,19.2612285132357,19.3567214768946,21.244820496455,22.0731715490505,21.4158631767357,22.780183273732,TRUE,FALSE
"205","Pogonomyrmex badius",3,314,35.4927536231884,12,0.568066183462329,0.843576987791703,7.05751404896698,4.52310200413828,11.0549020274151,5.6214861195486,4.48875247227385,6.67400585372762,14.336720252687,20.4773747606879,17.76566355505,22.7843211255791,23.0213616237848,22.1457106504415,23.3856731102331,TRUE,TRUE
"206","Pogonomyrmex badius",4,314,35.4927536231884,10,0.872310041635652,8.02389030647369e-05,9.64282104703916,6.81147051746626,11.6608808048726,6.46106340768591,5.81011379164642,6.9766460052281,13.6112990732502,17.1471991633887,14.0811963260299,18.3935682557445,20.5952272336822,19.9012147019447,21.7953135218878,TRUE,FALSE
"207","Formica subsericea",2,314,35.4927536231884,32,0.320070726483671,0.00120244999652624,9.31873097997502,7.89057878121631,10.8541812090258,6.38927165013323,5.21474655820015,7.41014583506556,15.458013539805,21.7640330146986,16.716679711952,22.2561206160075,21.6703775130146,20.8997542184742,22.407067984587,FALSE,TRUE
"208","Formica subsericea",3,314,35.4927536231884,17,0.88369873169613,0.91498411779229,8.82777582492088,7.45560424546561,10.8986104110246,6.02451057031229,5.30538650861888,7.78012550421107,14.472794332038,19.8871359046157,17.2382806702894,22.4697353422266,22.2343162229859,21.341298200348,23.7071460890366,TRUE,TRUE
"209","Formica subsericea",4,314,35.4927536231884,11,0.692109053899233,0.000814344244968116,8.25009731634803,7.69399136193058,10.4391155076675,7.23385317590332,6.41175204506835,8.52208012788895,13.7594938241428,18.2567895926853,14.1386951658626,20.7823219124598,21.5359731065785,20.4215033452069,22.2597468757277,TRUE,TRUE
"210","Brachymyrmex patagonicus",4,314,35.4927536231884,9,0.510549860853841,0.0207278403710533,9.52772423572992,9.16436049863103,14.1805810526654,8.34865839049596,8.02999548663828,9.2004383358622,16.0280915300715,20.713275000824,15.2191589344616,21.9199945903401,21.0475439357506,20.255591225213,22.1003438639832,TRUE,TRUE
"211","Dorymyrmex bureni",2,314,35.4927536231884,15,0.23839542583681,0.000642224144250692,6.46772806513406,4.16650549121141,8.7426262572965,6.75018843588259,6.2753471803823,7.41153227084201,14.5753013580964,22.1061209746589,19.9424965219945,22.9993950285395,20.9452301144128,19.9812831805847,21.1754753126926,TRUE,TRUE
"212","Dorymyrmex bureni",3,314,35.4927536231884,15,0.274694577578813,0.0179148756988067,5.38923379393232,4.48570389603923,12.5700915061986,6.14066501986921,5.42599403010936,7.7401787614772,14.747580807893,24.5602257378936,18.1700243205344,27.2990541028059,23.2214463901737,22.1170022965878,23.7752402295755,TRUE,TRUE
"213","Dorymyrmex bureni",4,314,35.4927536231884,11,0.275312212239955,5.96614746323548e-06,7.9913088667215,5.0556555442639,11.3084641840459,7.41925927424835,6.40495175915401,7.97849581263999,16.3253740394598,22.6649458817396,19.1000385245101,26.7756379908552,20.9856603763327,19.888234488319,21.4224298170957,TRUE,TRUE
"214","Camponotus nearcticus",2,314,35.4927536231884,12,0.534319569429979,0.603986382236889,9.40842206490804,5.048690637237,12.8485042187464,6.58422199583913,6.32761116164419,8.21225184409855,14.6647023508761,20.5442975646023,16.351657863701,20.9458606794666,22.3268259715619,21.6297472987987,22.7380145039494,TRUE,FALSE
"215","Camponotus pennsylvanicus",2,300,35.4927536231884,150,0.225418337239002,2.65531426849647e-11,7.78297000634825,7.47111130735437,9.18593733091474,7.18074738782658,6.57889121231237,7.68450030178978,14.5095674671763,20.9720246127125,19.5339003401896,21.9880738997554,23.2750175899001,22.9840705949209,24.4271685128251,TRUE,FALSE
"216","Camponotus pennsylvanicus",3,300,35.4927536231884,150,0.796110307883624,9.03643336959771e-10,7.37714651651196,6.99549437397146,8.36106751132069,5.79667594053322,4.7562239789349,6.49499589043102,15.1284321363044,21.9273312111962,21.4996277169506,23.7964103042504,24.4824775046122,23.088749241582,25.3920325469967,FALSE,TRUE
"217","Camponotus pennsylvanicus",4,300,35.4927536231884,82,0.758263674685156,2.45835041300895e-19,8.69349418469699,7.72994175162502,9.48464448634733,7.10228601401765,6.0084748714576,7.91717952075712,14.9736142461134,20.6289908198537,17.9613835789375,21.5324974008039,22.8953568217624,22.106194926375,23.7552920081235,TRUE,FALSE
"218","Solenopsis invicta",1,300,35.4927536231884,36,0.477250918958037,4.22080415298629e-12,10.0016467900965,9.05024589887519,12.0151280491723,7.19910926443592,5.68026143067128,7.84755450073559,15.0654822768198,19.0821580223605,17.8063996386394,20.4101095493953,21.7335500896448,21.0716317113719,22.401341843664,FALSE,FALSE
"219","Solenopsis invicta",2,300,35.4927536231884,73,0.986458923638474,0.0243253589479848,7.88459754763136,6.40059147864211,8.82509227305944,5.92377869249131,5.6434479324593,6.57325501893282,14.5265867744355,20.9767943859163,20.1960297170378,21.8856975550834,23.0234731212396,22.249075903463,23.8844966776527,TRUE,FALSE
"220","Solenopsis invicta",3,300,35.4927536231884,31,0.672263244521825,3.41750948289867e-05,7.86702711308048,4.68268002263016,9.5000877273979,6.39541492755043,5.20736890321912,7.36240479017161,14.6022594974772,20.1921261141276,18.5941048760398,21.8381034878959,24.1326118270082,22.7074867218448,25.2043844201321,TRUE,FALSE
"221","Solenopsis invicta",4,300,35.4927536231884,66,0.0113116435117809,4.57680276953245e-30,7.77921633370287,7.2035887296527,10.4691581551127,6.32273457025532,4.65132215331526,6.57559445845422,14.7268229339822,19.9085886913745,19.4327308569364,22.0198458997491,21.7419581160821,20.5628372197385,22.3436286917895,FALSE,TRUE
"222","Camponotus americanus",2,300,35.4927536231884,111,0.792905301146895,2.66308866014776e-09,7.84960642406869,7.32211326128052,9.41982661450425,6.89352236931762,6.51542008315069,8.33107918371105,15.0449337014724,21.922452479954,20.4866565260562,22.2566770125393,22.8434814697967,22.3625375841799,23.6954818697852,TRUE,FALSE
"223","Camponotus americanus",3,300,35.4927536231884,74,0.999069986099567,0.00141242775551936,7.13680820972121,5.8101508862373,7.76383822257164,4.98726373971158,3.49387461608846,5.89443156564393,14.4750138549716,21.1088009923808,20.1117052267555,22.5947939262932,25.1757712337713,22.9950032595696,26.7176269233379,TRUE,FALSE
"224","Camponotus americanus",4,300,35.4927536231884,52,0.795360888400925,2.57260619645389e-08,7.1199446448126,5.28590315314229,7.55690941828935,7.00500544363916,6.31608339469887,7.75109148434117,14.7150931231142,23.2460837270168,19.8536774496002,24.0609209641636,21.9160399784451,21.4781253760655,23.05143697993,TRUE,TRUE
"225","Camponotus castaneus",2,300,35.4927536231884,60,0.792450482498294,0.0001776294604133,7.53769511111842,6.30641056414155,8.32073386794599,5.48749878429336,4.91583547234061,6.28678847506491,14.5230452511446,20.9294549896588,20.1015312843867,23.0137538527658,23.3820900668538,22.2650647250388,24.0659006325304,FALSE,TRUE
"226","Camponotus castaneus",3,300,35.4927536231884,76,0.38509622001568,0.354403151501655,7.2018682038984,5.76570561657191,7.97541598330177,5.1842208039418,4.17409159579445,5.8465939012882,15.206043819171,23.5035468472101,22.3155246866376,24.5412336103271,24.0761771838418,23.7393646635391,26.2975230293608,TRUE,TRUE
"227","Camponotus castaneus",4,300,35.4927536231884,28,0.847080601494072,3.82836988192934e-07,8.32855031699637,6.65966827460964,12.7631253934576,6.61493200995949,6.37749682636852,8.28782983413265,14.4468051997487,20.4179132004546,18.7643897824407,20.4852126919736,22.2034173002585,21.588924941664,23.737074611321,TRUE,FALSE
"228","Brachyponera chinensis",1,300,35.4927536231884,13,0.773392177073604,0.000656310769536493,11.5945040334265,11.1597435220171,14.1211731222621,7.19419772812571,6.10054152817211,7.70221272712129,15.275455737549,17.1817529009074,15.9538533802667,17.5116772520321,21.4879980396046,20.8734024868418,22.3550146852925,FALSE,FALSE
"229","Brachyponera chinensis",2,300,35.4927536231884,28,0.641573492879378,0.822174757996846,9.02186001439541,8.26660572800206,11.0319249468312,6.28286226175611,5.59789305027185,7.04220010728262,14.8339005017634,18.8055215129859,17.5421439824291,19.6116383446628,22.4004077156796,21.2996779881921,23.4659256567952,FALSE,FALSE
"230","Brachyponera chinensis",3,300,35.4927536231884,39,0.294020738304626,0.556991375367449,3.63868940080354,2.29030615086098,4.85052084794326,6.17420696908093,4.65304368522913,6.59061235143469,11.9150998204742,NA,NA,NA,23.8363420645314,23.0715361800425,24.3898955196517,TRUE,NA
"231","Brachyponera chinensis",4,300,35.4927536231884,29,0.855222211722516,5.56334689295717e-06,9.64986898096415,6.82719044997609,9.50645604576541,7.53240935297188,6.97628423876504,8.62611526065023,14.9240319945217,18.8194142012167,17.8717928933662,19.5836411479438,21.576297999903,20.8284665832445,21.7001246850097,TRUE,FALSE
"232","Prenolepis imparis",1,300,35.4927536231884,28,0.80985988334239,0.000494225583305898,9.88731909175282,8.46623478070261,12.3789919689797,7.3643197187648,6.27540040767162,8.28417280187466,15.1687798028261,19.1839282537601,18.0019280959021,20.3898870592322,22.3484749773057,21.035054979269,23.3064738962192,FALSE,FALSE
"233","Prenolepis imparis",2,300,35.4927536231884,44,0.374228540790076,0.456929432317542,7.25603928792077,6.75510475873354,9.21651245489628,6.1858526324805,5.11504077038428,7.53061628312925,14.3916778220048,20.6899231849489,17.7943407910114,22.5019523545626,23.9251685753875,23.2302577331227,25.7142114938692,TRUE,FALSE
"234","Prenolepis imparis",4,300,35.4927536231884,27,0.548648812460238,0.0360423521586891,9.52039729054631,7.88254869755115,10.516720899251,7.32895122545658,7.18027005624077,8.10370295387706,15.8113854884816,20.2633868552125,19.4272672757296,21.9370366731542,21.6518106118244,20.936991416365,22.3908569291851,TRUE,TRUE
"235","Formica subsericea",2,300,35.4927536231884,36,0.127427579695903,3.57072488908307e-07,7.64546161112043,4.78896970495844,12.436719783378,7.51723767078487,6.77850825226876,8.34394291734529,14.7247501416492,20.985837585158,18.5346950148317,20.9490719656706,23.5211953851395,22.4929978755195,23.9969324353262,TRUE,FALSE
"236","Formica subsericea",3,300,35.4927536231884,21,0.0647830918146487,0.0123494956288259,7.48762307936393,7.55777632181141,9.47082808556802,6.70671568284125,5.79197033290046,7.31622940216844,13.237280236903,17.3577243827556,15.4031322614595,19.0706215554052,23.7763561551349,21.9571664991312,25.0286398754002,FALSE,FALSE
"237","Formica subsericea",4,300,35.4927536231884,10,0.767065676943773,0.000391586906933098,7.83347659072274,5.54109472997617,11.5139148175775,6.90918296502455,5.53871777485298,7.14206591444098,13.9714433328972,18.9828349807366,19.5069823462341,20.898889228149,20.8044053238998,19.7757991099812,21.3096918812689,TRUE,TRUE
"238","Camponotus chromaiodes",2,300,35.4927536231884,29,0.41833821285385,0.112679862930263,8.37840946207764,5.52957814677545,11.3002548076028,6.36972498610403,4.93836518003167,6.93200538136273,16.4205514301058,23.4533288634911,19.9863690630382,24.0878650356806,24.1497271243992,23.7385258350502,24.5727075496622,TRUE,TRUE
"239","Tetramorium immigrans",2,300,35.4927536231884,9,0.727912961300985,0.0672381694113963,6.82256439100416,4.31898693589569,11.1639668263895,6.77990577899818,6.59965407562154,8.09391812380239,14.062238235678,21.2914791541933,19.8200118437575,22.9718654565202,23.4760859688585,22.4128997174526,24.3388010845169,TRUE,TRUE
"240","Linepithema humile",4,300,35.4927536231884,11,0.0608599866624957,1.02043308160461e-08,6.63395160461169,4.24540016368352,8.69948894394928,7.56746186176784,6.81305349820272,8.20304990366085,12.3513103280845,19.3481956334518,16.4294315738665,20.8923149603312,22.5908695484566,21.4834277425732,23.5717457884306,TRUE,FALSE
"241","Lasius claviger",4,300,35.4927536231884,10,0.217643844112034,0.0145754787880859,10.581333296752,4.65025907037141,12.8117949367565,6.71663266916129,6.39634757896518,7.81051907272355,16.1728514592094,21.3202266786387,17.2063575932723,21.2669471503796,21.1818638164478,19.8236503052217,21.7847091622862,TRUE,TRUE
"242","Tapinoma sessile",1,300,35.4927536231884,11,0.860292850231044,0.903735912940207,5.25435069786949,2.14823574871578,13.6994568295509,7.53207934242414,6.72893271804164,8.38248313633982,14.5221284118672,24.7636201828859,18.0790753957962,27.2216447753726,21.7010922767583,21.2172744456584,22.8049843697216,TRUE,TRUE
"243","Tapinoma sessile",2,300,35.4927536231884,35,0.138484493466757,0.334069987073908,9.29988205489297,6.47924031477285,12.1578768655828,5.27903176861436,4.99269175188186,6.10050277406561,16.4271083150724,21.469093433523,19.8764714039658,23.0445612976802,23.9896754204006,21.6185694762154,24.1683081753286,FALSE,TRUE
"244","Tapinoma sessile",3,300,35.4927536231884,14,0.942202825770883,0.965790090356186,9.73645064399019,6.42988110559921,11.1948602139409,6.97574577449419,5.82513441093271,7.3663875533627,16.7774744286371,23.3693971141125,18.8315121572081,25.6424844999877,23.6666976542157,23.0060229475962,24.6276871685191,TRUE,TRUE
"245","Tapinoma sessile",4,300,35.4927536231884,12,0.654286604452413,0.342125005975859,6.43080315511696,5.35670632464667,9.21302338568969,6.64727121924906,6.10643980660608,7.74205235709026,13.0717858669366,19.8804133395669,17.217589897758,20.3179308926813,21.4229509557554,21.0030722555436,23.1753748937497,TRUE,FALSE
"246","Solenopsis invicta x richteri",2,300,35.4927536231884,29,0.579693392355049,5.39103298182483e-05,8.47112010494335,8.03795043515145,11.2176525185511,5.91359704942498,5.20264744680417,6.96332175982884,15.0020689109316,20.5506931338271,18.3981368057683,21.1479558646299,23.0768561215922,22.3020716731638,25.4597805842177,FALSE,FALSE
"247","Solenopsis invicta x richteri",4,300,35.4927536231884,13,0.407011626749596,0.235268634803892,9.5038421104842,7.1826702847778,13.1589444605334,7.09224610683176,6.70771681520298,8.04370309369643,16.6775677383929,22.4725123406738,17.9928360503756,23.5156113328434,21.7782479106436,20.7000913342503,22.938954323644,TRUE,TRUE
"248","Prenolepis imparis",2,358,42.7391304347826,51,0.37190572290005,6.20912345937625e-11,7.5474630844912,6.88913500636442,9.42758085656202,6.58309497431449,5.93603524310815,8.02977076279151,13.8565019739657,20.1411282841856,18.2315537187775,20.812939363279,20.8692423507588,20.3207450203382,21.8464818914303,TRUE,TRUE
"249","Prenolepis imparis",3,358,42.7391304347826,9,0.543244236060032,0.0634266649483262,6.36748733016208,4.16427102465447,12.0747961909079,5.39612593046971,4.42903680344568,6.0537465301923,15.5714825625032,22.3935306918884,16.0311919629093,25.284826256163,21.8750930008994,20.6399658440363,22.1297683001083,TRUE,TRUE
"250","Prenolepis imparis",4,358,42.7391304347826,57,0.313849272707435,0.000936923109908824,7.82775741503546,6.81647727025541,8.90341755635123,7.17221900245791,6.22261464314678,7.94508079520291,14.3619413447891,19.4115514776032,18.1294480632385,19.9282242400496,19.4910760578905,18.8152456162677,20.574406236307,TRUE,TRUE
"251","Camponotus pennsylvanicus",2,358,42.7391304347826,150,0.708232744246044,9.79372870956e-35,7.13616279495061,6.53395343590622,7.91067197702662,6.04177695344924,5.33051346535448,6.93756119961113,14.095870605823,20.3724196609752,19.7201027011836,21.060617411693,20.9345490274431,20.1986409496276,21.4975227089303,TRUE,TRUE
"252","Camponotus pennsylvanicus",3,358,42.7391304347826,150,0.189103414042775,2.05380015334923e-23,6.71665043634804,5.81255476968,7.73546888329326,6.35387044851281,4.69791242782866,6.99926946078416,13.7092722107205,20.9189803731644,19.0638684801716,22.4212314075591,22.2682091297345,21.1144473474301,23.1936549319113,TRUE,TRUE
"253","Camponotus pennsylvanicus",4,358,42.7391304347826,62,0.0258250659489932,4.3405542244517e-27,8.93155167225393,7.13043428944708,10.0283317920687,6.72332757739501,5.45495715083476,7.52253368616998,15.2566194506611,21.1162814724978,19.5270975507636,21.7523062447664,19.307426487346,18.9100634929356,20.0072946852319,TRUE,TRUE
"254","Camponotus chromaiodes",3,358,42.7391304347826,15,0.131899476193762,0.305969310815104,9.04140398573803,6.67200295829789,13.5164191677677,5.69714420542773,5.39852236207481,6.25535624370521,15.7233442020372,22.1636867676541,19.5921710408004,24.9080231123742,22.7260977036666,21.096671963035,23.3111974626012,FALSE,TRUE
"255","Camponotus novaeboracensis",3,358,42.7391304347826,28,0.200842376142247,2.41381265565478e-07,6.23850538356503,5.08653100291427,8.34196082068799,6.48537860669154,5.98981815693287,7.01902356573869,13.1321350839497,19.5809728881339,17.3114733608539,19.5637399237922,22.5036425811849,21.4241662603176,23.8995548195774,TRUE,FALSE
"256","Dolichoderus plagiatus",3,358,42.7391304347826,17,0.443152411231587,6.77167838652123e-05,8.68208239634373,4.47982173893692,10.2171496679147,6.08119782507881,5.58438818879131,6.77331801101462,14.853238070515,21.1307196915136,19.0124087563331,23.0957945645875,21.0022146357762,19.812681139111,22.245929755379,TRUE,TRUE
"257","Tetramorium immigrans",2,358,42.7391304347826,68,0.0879468184922889,4.34795345577881e-21,7.74341152564971,5.32828120256268,9.10463123118551,7.02882061488623,6.13270669278538,7.9131152418413,14.0538938816607,20.5768512030546,19.4860020248862,21.8987861543701,20.3271853042557,19.6087301161139,21.4778618611997,TRUE,TRUE
