"","species","season","cell","cell_lat","cell_lon","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol","is_sig_any","is_sig_except_off","is_sig_except_man","is_sig_anov_onset","is_sig_onset_offset","midday_dist","genus"
"526","Solenopsis invicta","3",419,30.7826086956522,-98,57,0.0712875898579418,3.32908295298709e-06,8.55792475246195,7.05978628407629,9.02466424870602,5.42598004457062,5.06054740654691,6.34883846516475,15.2872429689291,21.628106305288,20.3820831624073,22.4933305238698,23.5744192803853,22.5635980606072,24.8435844835963,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.287242968929089,"Solenopsis"
"527","Solenopsis invicta","4",419,30.7826086956522,-98,139,0.227724556771133,1.49026813585598e-18,7.32420674563984,6.23123597024555,8.34244339539384,5.82800028149339,5.54702831791085,6.91761991276359,14.0766693260065,20.7506154262836,19.8389462202999,21.3245392903765,22.521771556882,21.6993589427599,22.5746652621146,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.923330673993522,"Solenopsis"
"528","Pogonomyrmex barbatus","1",419,30.7826086956522,-98,58,8.11446836432402e-05,8.52554339217182e-35,8.02211019443246,7.1337058216778,9.89776865888097,8.17537732883672,7.07634240693683,8.84339803706437,13.0410683558972,17.2264444962634,16.7385021370699,18.0749440282403,22.0566691671633,21.5778050148822,22.5676476681756,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.95893164410281,"Pogonomyrmex"
"529","Pogonomyrmex barbatus","2",419,30.7826086956522,-98,133,0.0542794384589752,1.67030746838847e-26,8.27165106214479,7.56616013169759,8.83305839779023,6.02520530874166,5.86738633583813,7.31587811611609,14.1439115649058,19.1435812339332,18.4691975733778,19.502543806879,23.3222133940192,22.418944347883,24.0549017379293,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.856088435094241,"Pogonomyrmex"
"530","Pogonomyrmex barbatus","3",419,30.7826086956522,-98,36,0.770940861243812,1.00457730882023e-11,6.47300704405686,5.48920861941916,9.50687660593186,5.00892812725516,4.71447201048268,5.55235740355301,14.4391985688618,21.3828066884423,20.3279180697903,23.9089007619347,23.1217945874238,22.2176244746273,24.281421228102,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.560801431138184,"Pogonomyrmex"
"531","Pogonomyrmex barbatus","4",419,30.7826086956522,-98,117,0.947218269876584,5.04193232512027e-40,7.17440773480141,6.67975967722354,8.11276158165571,5.81183040506471,5.30708697726219,6.56736661443388,14.0186414337993,19.9557807573587,19.1832442165779,20.7699940264143,22.4718349756201,22.0849913815963,24.2433032627204,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.981358566200708,"Pogonomyrmex"
"532","Atta texana","1",419,30.7826086956522,-98,150,0.000171433913076415,6.20541506808316e-43,9.446521983762,8.76660552039707,10.3324464406734,7.82851621497754,6.93736356800202,8.72464068078831,14.3792139466901,18.4542738116324,17.6382798053159,19.2870488781558,23.2130822695168,22.6627134707933,23.4113200231859,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.620786053309928,"Atta"
"533","Atta texana","2",419,30.7826086956522,-98,150,0.099112651335717,6.13789765269853e-17,6.68419460040586,5.67284251613937,7.10583210240012,6.15595048383737,4.86697121661281,7.50516598007419,13.4470235727113,20.2039436560615,19.4148761469683,20.6362809475967,22.4797076088445,21.3777405418345,23.2591948857841,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.55297642728871,"Atta"
"534","Atta texana","3",419,30.7826086956522,-98,27,0.858536849413651,0.00415723542235539,7.16542407723421,6.53388392940445,14.4215139101037,4.51829792036255,3.82942614884945,5.65181962478312,16.2658955737968,23.290112123578,18.3286285216502,25.2858165191328,23.0865599066236,22.9407579274891,24.8568338974986,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.26589557379683,"Atta"
"535","Atta texana","4",419,30.7826086956522,-98,139,0.261989589695956,5.94452013445472e-27,6.870825353825,5.89530346206135,8.61943947793082,6.01624628389086,5.43666519411871,6.47098549293594,14.0313113614843,20.6374226557556,19.5878286913632,21.1687122421826,22.9567188684777,22.1199019149659,24.7264383843259,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.968688638515731,"Atta"
"536","Camponotus sansabeanus","2",419,30.7826086956522,-98,22,0.307966730977342,0.00430640827050693,4.45340508550741,2.70434599184232,7.33599713869597,7.1349437873346,5.80197040311365,7.62630459817469,12.365972601525,23.5280752343722,18.9512333232839,24.8455359979327,23.2849749423859,22.5856817992917,24.5733217322869,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.63402739847497,"Camponotus"
"537","Camponotus sansabeanus","3",419,30.7826086956522,-98,18,0.132100588041669,0.236922292013149,7.49283816109875,4.4863467294433,10.5177472258241,4.47126884652573,3.96435098402118,5.32109608248155,15.7855485511989,23.5392707468863,21.6752019261931,26.565244679997,23.7320535915613,22.3576994038268,24.6224662344451,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.785548551198922,"Camponotus"
"538","Camponotus sansabeanus","4",419,30.7826086956522,-98,12,0.851309967191454,1.06517216004229e-05,6.06199424862512,4.84385471073657,13.050079489329,6.54206294712052,5.56485467824293,6.91036546008851,14.3585661699446,21.1026548283666,19.1742855921441,24.9082857261197,21.9040645798708,20.949743897608,23.251123006653,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.641433830055433,"Camponotus"
"539","Dorymyrmex flavus","3",419,30.7826086956522,-98,9,0.978962544581531,0.9624077354714,2.1029159651187,0.476685601361661,8.26324691362596,4.94153234276587,4.33462027913755,5.8316715900796,12.2605707210592,25.2037021942199,14.8985110072368,31.611634139358,23.4430488553484,22.4051460864417,24.4372815117287,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.73942927894081,"Dorymyrmex"
"540","Pachycondyla harpax","1",419,30.7826086956522,-98,9,0.056830836571499,1.06625886289444e-08,7.5034146991586,4.82771462041569,13.7074966107117,8.49732735177563,7.87174262879438,8.79861503721632,13.2813939657098,17.5296969148332,13.5095923584238,18.8956116204096,21.9219412944252,21.5162118984126,22.7631439923052,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.7186060342902,"Pachycondyla"
"541","Pachycondyla harpax","2",419,30.7826086956522,-98,20,0.85681845829633,0.0263632541259275,7.9654554948304,5.23950877050276,11.2317691366535,6.56242812611203,5.7071140616332,7.34871805350217,14.7738092070554,21.1506097250974,20.0594401022772,22.9920293373408,23.100017634177,22.3481949125128,23.5846697943613,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.226190792944553,"Pachycondyla"
"542","Pachycondyla harpax","4",419,30.7826086956522,-98,11,0.716624003948164,4.60283355279377e-06,9.85932921845321,8.91842769519535,11.2930372002625,5.45897841834381,5.4042841646104,7.20480058845774,14.923437652731,18.6610062847593,16.312265609982,19.1080381787347,23.0575157921162,22.1215709679677,24.5925415415368,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0765623472690091,"Pachycondyla"
"543","Pseudomyrmex gracilis","1",419,30.7826086956522,-98,31,0.849114513600972,3.39344619114662e-23,8.91282326634694,8.06835116820398,10.8204096146849,7.00288349063758,6.31065407692636,7.96022670863431,15.5537470395818,21.4255104629925,17.0527843440015,23.5368744160949,22.3401669184942,21.9675297690119,23.5118750786696,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.553747039581765,"Pseudomyrmex"
"544","Pseudomyrmex gracilis","2",419,30.7826086956522,-98,40,0.812886597909227,4.26293130674825e-21,6.96236698046567,5.6226960299096,8.42502380647045,6.98912535319941,6.22085549407436,7.90230921792666,14.6281226073049,21.3711415167043,19.3224717971649,21.858034672194,22.4027467519891,21.7862764198663,23.0014189463445,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.371877392695133,"Pseudomyrmex"
"545","Pseudomyrmex gracilis","3",419,30.7826086956522,-98,47,0.626766104803174,2.61331453769038e-20,7.60130289818306,6.61426752836083,8.02988750349694,5.59320982759172,5.05644459564502,6.63756453479344,14.2180936247702,20.3354437760823,18.5130795560854,22.2698416599253,23.3891304808554,23.1271694155081,24.18258466147,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.781906375229847,"Pseudomyrmex"
"546","Pseudomyrmex gracilis","4",419,30.7826086956522,-98,68,0.0198092168670847,5.80974145219787e-34,7.92940777925059,7.31861861809934,8.39324128556714,6.85408616559486,5.54758817225541,8.38265330196954,13.5935128055484,18.8593993396045,17.4164011111376,19.9865847976686,23.3557603059006,22.6190291260812,24.5190325969191,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.40648719445164,"Pseudomyrmex"
"547","Labidus coecus","2",419,30.7826086956522,-98,13,0.0692170010604747,5.00925857548187e-08,9.68424048124437,5.24388891929073,10.583141564922,6.52730037890769,6.01360220664969,7.03161425614093,15.5586726965704,26.3789870381822,20.9547677074614,26.657618599779,22.9263090466224,22.2555165843994,23.8002099448417,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.558672696570369,"Labidus"
"548","Crematogaster laeviuscula","1",419,30.7826086956522,-98,18,0.316526867863375,6.71702913003052e-15,7.91785418605546,5.79455049435652,12.9898043619125,7.1790117706565,6.74492160173533,8.48490245718202,15.361318077096,22.2721346510813,17.6955943535478,25.8114224552169,22.3535247657564,22.120745689162,23.1642388622644,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.361318077096032,"Crematogaster"
"549","Crematogaster laeviuscula","2",419,30.7826086956522,-98,105,0.568171313286486,0.000133700506871997,7.59417485437029,7.00767881961111,8.36610927064386,6.12637721662172,5.10135107544866,6.73032006157458,15.0584446786943,21.2972545985887,20.5006929196799,22.4848612157816,22.7325433710084,21.2787245053934,22.8412039834887,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0584446786943307,"Crematogaster"
"550","Crematogaster laeviuscula","3",419,30.7826086956522,-98,72,0.423849679336277,0.000120327605012339,7.4218962243312,6.07609592516572,9.37024339889994,4.45514018383042,3.42140955403839,4.96996433112126,15.2841268273602,22.3939276414477,21.6008705776342,24.1004114689314,24.3676880507565,21.9427870131176,25.2259576469103,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.28412682736024,"Crematogaster"
"551","Crematogaster laeviuscula","4",419,30.7826086956522,-98,42,0.218108614662369,2.96148579133511e-07,7.63282524580583,6.78369289073408,9.99640050335242,5.5088655255935,4.9038095714658,6.64099148159629,16.0831429704193,23.3472193875196,20.9373531987535,24.8219102209191,22.1363004711072,20.8014826264237,22.8003898174084,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.08314297041932,"Crematogaster"
"552","Paratrechina longicornis","1",419,30.7826086956522,-98,13,0.170289687490057,3.03766214643087e-13,7.02611483688938,5.41350308324812,11.1778334198618,8.01387805945929,7.64114493825999,8.21628789781871,13.3939934514255,18.5177391034512,17.5370354327862,19.8590763649011,22.4464424588609,21.5276503832644,23.089187281401,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.60600654857447,"Paratrechina"
"553","Paratrechina longicornis","3",419,30.7826086956522,-98,9,0.699812384130879,2.25487347532557e-05,7.65114836807127,6.58637228673093,12.0876854609479,4.62595053693016,4.15522180860156,4.90680550771587,14.826925170714,20.3117097226361,15.3169891855301,23.1045066153782,23.7353982827036,22.7859386317349,24.57800574664,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.173074829285998,"Paratrechina"
"554","Paratrechina longicornis","4",419,30.7826086956522,-98,14,0.713846221744875,3.42202845800804e-09,8.96436427378652,6.67857941062171,11.8388536418969,7.08531223453025,6.11913934251961,7.70539657792451,15.1104826646493,21.824611857578,18.507181695494,21.8297443523612,22.1462370678671,21.7303717932477,22.3501213800332,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.110482664649338,"Paratrechina"
"555","Brachymyrmex patagonicus","1",419,30.7826086956522,-98,20,0.470540036298063,1.99080763824751e-10,10.7884172444177,9.39378266676124,12.0785384384066,8.4779666252116,7.64557282145397,9.14144476110056,15.007360560061,18.0652295553278,17.330913295537,18.3121599027769,22.2397606069503,21.6564216625056,22.9248695557768,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.00736056006103603,"Brachymyrmex"
"556","Brachymyrmex patagonicus","2",419,30.7826086956522,-98,56,0.0246460070939445,0.000152972721048455,7.99491222385368,7.27173443091128,10.1554562334885,6.94784586957942,5.67180747890585,7.52621977131608,15.8573059002085,22.8603398693844,21.292297436761,24.473858866537,22.5598777602213,21.8397167739206,23.7226300002081,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.857305900208491,"Brachymyrmex"
"557","Brachymyrmex patagonicus","3",419,30.7826086956522,-98,34,8.28912573874957e-09,4.47725054699417e-09,12.549349095068,10.5154429379581,16.5813987597562,4.82122537473448,4.19993488703046,5.68921695294586,19.1039248178013,23.5186805396036,22.8983188551806,24.8037179849573,23.6643667725952,22.8909860025339,24.6960941214439,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.10392481780134,"Brachymyrmex"
"558","Brachymyrmex patagonicus","4",419,30.7826086956522,-98,21,0.00862631198948905,8.59170086155591e-07,10.6026622848507,6.62358995115077,12.0644299722243,6.14949189117895,5.23364381566828,6.50906948468229,17.1103137049828,22.5742287517007,21.1571165460218,23.3933227635749,22.8372326904467,21.4027985696316,23.7799426300632,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.11031370498279,"Brachymyrmex"
"559","Camponotus decipiens","2",419,30.7826086956522,-98,16,0.124604178483583,0.000208971461642148,7.26337201013375,5.23060092507394,9.85132066151011,7.35131226832266,6.47156384573245,8.26502088883083,13.1974857424155,19.3885857871391,13.5840701382171,20.0024631412727,23.2211996946281,21.9344961888906,24.1005770805033,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.80251425758446,"Camponotus"
"560","Camponotus festinatus","1",419,30.7826086956522,-98,27,0.105584389560811,3.86838906183234e-17,5.7686703481406,3.20896815610605,7.79629780730754,7.98082921166641,7.56720070949931,9.10118084174009,13.4704482442495,22.0818131331686,18.2980419161501,24.5256046110594,22.763797744268,21.9772133173729,23.38486169492,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.52955175575048,"Camponotus"
"561","Camponotus festinatus","2",419,30.7826086956522,-98,34,0.905425303315583,2.06110113470516e-05,5.58880651300372,4.39156146579666,7.85532870628991,7.13280948812825,5.97575126149131,8.20204291930813,14.0401085488045,24.2496076784032,19.0517449621067,27.0211967851078,23.1323630021062,21.8675935160719,23.3125751126916,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.959891451195478,"Camponotus"
"562","Camponotus festinatus","3",419,30.7826086956522,-98,33,0.000745635850035906,4.4566668854438e-06,5.62795761134148,4.20404067214458,8.48545637944767,4.59687356167068,4.32891632806215,5.34876668125195,14.5526673614872,25.6262367578551,24.1130984048139,26.6322934517978,23.601760763488,21.9086088188066,25.2283274250918,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.447332638512815,"Camponotus"
"563","Camponotus festinatus","4",419,30.7826086956522,-98,22,0.1151458550855,4.64733748012659e-11,7.98652400270214,5.841989676403,9.98178265805597,7.02879628492213,6.22856589810148,7.37030404116203,16.3544486284077,23.4344495617619,19.2679559862363,25.0742274284696,21.8723064840928,21.0495701084228,22.5905007062064,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.35444862840767,"Camponotus"
"564","Leptogenys elongata","2",419,30.7826086956522,-98,16,0.535076792074721,6.27605386755606e-07,9.32860666561791,7.41099175342525,11.9791687082765,6.45463360833518,6.29084539081807,7.10428732052388,16.3723202738078,23.3457073418348,17.4685568205617,24.7181067080682,23.3977332610661,22.1574520500753,24.3667296725227,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.37232027380783,"Leptogenys"
"565","Leptogenys elongata","4",419,30.7826086956522,-98,18,0.00859633213328584,1.47292900501456e-09,8.46155294735781,6.2478060896368,10.9529353734275,6.05353113391689,4.56640414266938,6.50367058871165,16.3287096759906,25.0319850123619,22.5637949806682,27.9515745804515,22.3065411216628,21.6984913157713,23.9069695114414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.32870967599057,"Leptogenys"
"566","Camponotus texanus","2",419,30.7826086956522,-98,45,0.00158938480691867,4.09682832859504e-06,7.75141065188254,3.9415932615467,11.0082982353101,7.12924059024226,6.36541109329221,7.84786138976464,15.6426560423305,24.9356155260981,22.7960547148651,26.4472128272754,23.1600430464738,22.3163345176249,24.0808584314317,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.642656042330481,"Camponotus"
"567","Camponotus texanus","3",419,30.7826086956522,-98,13,0.896899982446936,0.320354883934072,3.66901168381971,0.671599507751704,5.43599627336632,5.36330623638978,4.66348916332878,5.66149809077439,12.0463624694795,21.7038365186019,18.3657699203363,25.944075317306,24.1325947928514,23.1043726275668,25.2688238922652,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.95363753052048,"Camponotus"
"568","Camponotus texanus","4",419,30.7826086956522,-98,20,0.578515806052507,0.0018645977864627,4.44858554049284,2.1220650547517,7.32514391838056,6.90852626342968,5.57567178711356,7.01612007942341,12.8244036653224,22.5561232000362,19.0548919393231,25.2936348975713,22.5716149733197,21.8123427903841,23.636028182691,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.17559633467759,"Camponotus"
"569","Camponotus pennsylvanicus","2",419,30.7826086956522,-98,40,0.929383492995587,5.54980236219042e-20,7.82525530628936,6.65301593823487,9.55473630669799,6.9167232360036,5.98438485634674,7.60582736842555,15.1237442309013,22.0573078374734,20.2351571860694,24.2997214350356,23.133805288155,23.0032367884842,23.9907304434456,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.123744230901268,"Camponotus"
"570","Camponotus pennsylvanicus","3",419,30.7826086956522,-98,18,0.669949365977205,0.429182525463895,5.61678776024662,4.59066571762721,9.71737642575091,5.02486802565052,4.2848100625696,5.95382741774211,13.402418053231,22.8661606855898,17.091375424596,24.6727232074471,23.3714627478814,22.0050466446207,24.7942251978874,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.59758194676905,"Camponotus"
"571","Camponotus pennsylvanicus","4",419,30.7826086956522,-98,32,0.569506199313566,3.30096990339971e-10,5.83562209351367,4.98599369578057,9.87972226183779,6.27623090503463,5.81242184344361,6.68895279783521,13.3193688438086,22.1671308609051,19.804767928365,23.8876271156013,22.9889653028156,22.3554623504365,24.0322492901505,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.68063115619144,"Camponotus"
"572","Pseudomyrmex pallidus","4",419,30.7826086956522,-98,11,0.114345162611898,7.03233796812087e-06,7.47521906809635,5.23528615550652,10.005562886055,7.29242851454365,6.49923309660827,7.78858770546053,12.443472697717,18.2785314261317,15.3731211137816,19.1782189388422,22.1339529736905,21.4742339344853,22.9582793060799,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.55652730228301,"Pseudomyrmex"
"573","Camponotus americanus","2",419,30.7826086956522,-98,9,0.669405870602489,7.72403222372353e-05,5.81075006690124,2.31520826725298,10.7586056832677,7.14238739786179,6.51521136910922,7.77318024164807,14.8415114608741,24.8057807338688,16.2233808099656,26.7503434911589,22.7875491052938,22.3043117998948,23.4152617072012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.158488539125866,"Camponotus"
"574","Tetramorium bicarinatum","2",419,30.7826086956522,-98,10,0.635828269231751,0.0317792764944292,6.09096396243916,2.95848331399137,11.5015758028142,6.84408854598947,5.59201096248628,8.00127304956426,14.8918226005336,23.3587570604194,21.4376190167989,25.9919784875335,24.8024327243066,23.5374383306683,25.3189192517036,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.108177399466381,"Tetramorium"
"575","Tetramorium bicarinatum","4",419,30.7826086956522,-98,10,0.70593497147727,0.18539118315911,8.16924020928555,5.90445916784864,12.7225725308544,6.37443778506801,6.04486048652449,7.21590322527016,14.9817494563784,22.5554426873606,19.1002235890554,24.2748050832572,21.6466837692337,21.0611198764888,22.6834241661726,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.018250543621555,"Tetramorium"
"576","Trachymyrmex septentrionalis","2",528,33.4782608695652,-81.8260869565217,14,0.476559623128795,0.000197044739832354,7.74856318866826,5.34888940143172,11.7497940077681,5.67440561270951,5.07002205824049,6.32037700123982,13.9589284903632,20.2246237781989,16.940369854752,20.2876918450425,21.3290595485264,20.2524502022646,22.1298595447692,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.04107150963681,"Trachymyrmex"
"577","Camponotus castaneus","2",528,33.4782608695652,-81.8260869565217,44,0.792725146719764,1.22712201330435e-19,5.28980717211895,4.21677231470015,7.51562387936976,6.41693493935855,5.11574569471246,7.01098908416678,13.0810251537914,22.3902518831083,19.9898508519737,23.628051981423,21.6157110144787,20.9929283716008,23.0815125632737,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.91897484620861,"Camponotus"
"578","Camponotus castaneus","3",528,33.4782608695652,-81.8260869565217,27,0.236877274444319,0.323290603705562,6.67487261513202,4.94720700054877,10.945347424315,5.42806938453414,5.05797407461389,5.77349631939879,13.3888734619748,21.0444303463182,19.3703270090742,22.398072301788,21.0160764252016,19.9950959576313,22.5363564017607,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.61112653802517,"Camponotus"
"579","Camponotus castaneus","4",528,33.4782608695652,-81.8260869565217,22,0.000948318081284498,9.99642915327823e-11,8.85897579380403,7.607799199183,10.1925323717966,6.31943964349304,5.99849387038689,7.33245299840894,15.9549647286088,23.5039748456605,19.4137046486429,24.2761141255694,20.7561760474493,19.7097527258192,22.2492648814668,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.954964728608832,"Camponotus"
"580","Solenopsis invicta","1",528,33.4782608695652,-81.8260869565217,39,0.720070587426048,4.87008935135961e-07,9.87985669186892,8.69749544486892,10.6249785089171,6.54486642402392,5.9876810538575,7.38071999664672,14.0300068691573,17.5304486182652,16.7356327157648,18.3801782378075,20.7498434096141,19.9503587970428,20.8470312771488,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.969993130842662,"Solenopsis"
"581","Solenopsis invicta","2",528,33.4782608695652,-81.8260869565217,59,0.0348135877486561,0.0145358023264303,8.58461779072415,6.12348840902825,9.85748414624409,5.61551307642358,4.19837052046712,6.03574672717131,14.6955447215533,19.6642203877519,19.2024661739832,21.6797479189115,22.2657766319492,21.3829004174498,22.8358206962477,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.304455278446749,"Solenopsis"
"582","Solenopsis invicta","3",528,33.4782608695652,-81.8260869565217,53,0.34703571713942,0.00468072260984727,6.81923262539057,5.76724717806521,10.1326285970766,4.38473839155382,3.43485306128483,5.87053626350291,14.2599717491543,20.1205090553865,18.2619486915829,22.3150928133154,22.5358700920259,21.6170076377125,23.6628496684692,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.740028250845677,"Solenopsis"
"583","Solenopsis invicta","4",528,33.4782608695652,-81.8260869565217,41,0.356483408063529,6.79041379204537e-14,6.46586802170496,4.04821646345024,9.11613201523495,7.07204073822129,6.7079541880828,7.80764273020306,13.9257188325966,22.1584354281513,19.5185134805623,22.9202551034523,20.4521532526029,19.100365977024,21.8996707556288,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.07428116740345,"Solenopsis"
"584","Camponotus pennsylvanicus","2",528,33.4782608695652,-81.8260869565217,34,0.416993852104742,0.000671285429035018,6.47168825392658,5.91968261089133,7.86387674255145,5.52989469858165,4.79279097282485,6.64852117981674,14.5903285799206,22.5047840620759,20.4688410776595,25.1226918212899,20.7186026230456,20.6993780196214,21.94468408265,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.409671420079357,"Camponotus"
"585","Camponotus pennsylvanicus","3",528,33.4782608695652,-81.8260869565217,34,0.0465579994876162,5.88172336762297e-06,7.48391417867519,6.05591424182633,9.2622772666168,4.89490389667896,3.83644870218934,6.47059030322324,15.2085816408054,22.1027773134615,21.0692334285583,23.5180726956125,21.7757029590413,21.3430230222866,22.5737463522539,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.208581640805404,"Camponotus"
"586","Camponotus pennsylvanicus","4",528,33.4782608695652,-81.8260869565217,18,0.0578305182940509,8.34917993290569e-08,8.08366042865156,7.0811488974804,11.7116330336728,6.90850229043182,6.43719717366363,7.62454850284003,15.5990999438163,20.8796831324138,19.8258949218444,22.7072278954481,19.7983124116708,19.2650099909958,19.9469566217694,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.599099943816304,"Camponotus"
"587","Dorymyrmex bureni","2",528,33.4782608695652,-81.8260869565217,10,0.819624673533193,0.000714807411163027,5.79521576396791,2.29365377357396,9.72428986297692,6.02279048781774,4.58821842974063,6.87240902452534,13.8787104927034,20.3226471297133,17.1740448417193,21.7373504042111,21.5726957897712,19.7196810135427,22.3112948306332,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.12128950729655,"Dorymyrmex"
"588","Dorymyrmex bureni","3",528,33.4782608695652,-81.8260869565217,19,0.0801222750936545,9.30218623507873e-06,6.04110221177875,3.68858016660408,9.85844773599472,5.1788091535522,4.04445489631263,6.52304096047713,14.7649081658746,22.5850715258565,20.0152848567714,27.1005769781282,20.1853996145511,19.4218066819525,22.4628351435069,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.235091834125397,"Dorymyrmex"
"589","Prenolepis imparis","1",528,33.4782608695652,-81.8260869565217,13,0.0725641391283323,6.07310292531436e-09,8.88112435454144,5.79131351656906,11.6527179725754,6.01270048856735,5.84034164004586,7.31147998264014,16.1278359481943,21.1737893845013,19.5661750379176,22.7125234148433,20.7918244193674,20.0499619132977,21.8060187325151,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.1278359481943,"Prenolepis"
"590","Prenolepis imparis","4",528,33.4782608695652,-81.8260869565217,11,0.000978672958234468,2.64239095777826e-07,10.8423045054278,8.53820392695536,14.6783166219664,6.51123727381371,6.17369236532228,7.41692468741929,16.5913983738904,21.7853167503956,18.330738761309,22.3166819242196,19.1362039271473,18.4607810536255,19.8153018168438,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.59139837389037,"Prenolepis"
"591","Camponotus americanus","2",528,33.4782608695652,-81.8260869565217,9,0.252106644306523,0.00062769873952027,7.69275020047488,8.64111398644707,14.6227627975407,5.77918929509112,4.91199382227125,7.05269777673225,16.2573032741301,22.3620817910619,18.0926524414512,24.0650027142606,22.3760950097554,21.0928086793719,23.1781238558946,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.25730327413011,"Camponotus"
