"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol","is_sig_any","midday_dist","genus"
"323","Pogonomyrmex badius",4,720,31.231884057971,10,0.105462172905126,1.70962145683762e-07,6.96004736954573,5.58310710692469,10.0709074263577,7.42998026815738,6.79429158362606,8.04469550338914,11.2768210216836,15.93938156831,14.9426132007393,17.4170252915747,19.4230645615608,18.3297173863352,20.0945814259029,TRUE,FALSE,TRUE,3.72317897831636,"Pogonomyrmex"
"324","Camponotus castaneus",2,720,31.231884057971,11,0.100230239008416,0.000878812624349707,6.4391040622037,3.99731763841946,11.1414294229618,7.47776233216893,7.13878933979356,7.87875594629245,15.9653871423471,23.6405332380104,18.786718663342,23.8331109667613,19.3654964048934,19.0428935793651,20.4265405861421,TRUE,TRUE,TRUE,0.965387142347081,"Camponotus"
"325","Pseudomyrmex gracilis",2,720,31.231884057971,22,0.544986909609943,2.09133983849052e-07,7.5036552996618,5.00933752172605,9.89218309901613,6.88083151918845,6.49486471714848,7.66716774065022,12.6533469476796,18.433646487302,16.2735261570888,18.7743538574519,20.5480963365108,20.211560168427,22.1300739168503,TRUE,FALSE,TRUE,2.3466530523204,"Pseudomyrmex"
"326","Pseudomyrmex gracilis",3,720,31.231884057971,16,0.822376928536342,0.294807781919208,5.93327316943137,4.32364697579428,9.50450631715788,5.89336002129844,4.87085529848804,6.50915407486669,12.3660242143363,18.4265821615088,17.2824572653726,20.3510742744199,20.2824178020446,19.0015962192802,20.6538143539438,TRUE,TRUE,FALSE,2.63397578566366,"Pseudomyrmex"
"327","Pseudomyrmex gracilis",4,720,31.231884057971,14,0.873290661086939,4.30199883463867e-06,7.19968947353775,7.31454013953675,10.2863385059522,7.25695622820794,6.88856224926207,7.50246194342243,13.6683038322035,18.4707539376807,15.5419989768815,19.9091925074661,19.0765908104329,18.205305068581,20.2060810755075,TRUE,TRUE,TRUE,1.33169616779652,"Pseudomyrmex"
"328","Dorymyrmex bureni",2,720,31.231884057971,9,0.185673804783526,0.0448431004977685,8.85461262453585,6.9216882554771,13.9357680961536,6.66532603391451,6.26547871921273,7.28178389086642,16.3264730456647,22.2742951871205,18.0872516789654,22.2046486147561,20.8987548828581,20.2956509881036,21.6940560850499,TRUE,TRUE,TRUE,1.32647304566469,"Dorymyrmex"
"329","Dorymyrmex bureni",1,740,28.9855072463768,20,0.193602173914948,7.79463065406034e-07,7.59198054140896,6.22986246762568,10.9300271662043,7.06489026036126,5.909691879689,8.01997048235017,15.1401149657524,23.0874515813892,20.324550474583,25.4112035782313,20.5044284807524,18.7820865855264,21.2811741217783,TRUE,TRUE,TRUE,0.140114965752412,"Dorymyrmex"
"330","Dorymyrmex bureni",2,740,28.9855072463768,72,0.794573514922537,0.126144140547722,7.67250304966963,6.08215295410277,9.03787354086349,7.68258425221925,7.28529897115201,8.65611712673312,14.1664492297991,20.7814110850086,18.9048454979275,21.2663745483221,20.1281912252356,19.9368942198073,20.8994136481154,TRUE,TRUE,FALSE,0.833550770200917,"Dorymyrmex"
"331","Dorymyrmex bureni",3,740,28.9855072463768,43,0.0328169308320193,0.00281635884992299,7.16268602297218,6.33289933077522,8.89735795379812,6.14782943289634,4.7136352249255,6.89670651746395,14.1367727967782,20.7294147049043,19.2315406499734,21.226658454863,19.2588729029863,18.4613065529999,20.3004212478537,TRUE,TRUE,TRUE,0.863227203221751,"Dorymyrmex"
"332","Dorymyrmex bureni",4,740,28.9855072463768,96,0.00363888386513997,6.97137662104981e-06,8.17423994637057,7.16346373469581,9.47673804473807,6.46877482754158,6.00166023836201,7.63791317737707,14.4011840829206,19.5272026458792,18.6692777699154,20.4268292633116,19.1699261357584,18.2855397353694,20.2024753422337,TRUE,TRUE,TRUE,0.598815917079449,"Dorymyrmex"
"333","Pogonomyrmex badius",1,740,28.9855072463768,50,0.931175849003126,0.000267503876260108,8.53357277714499,7.2367475447872,10.1731877541231,7.62701164809025,6.88582175644813,8.64116519930456,13.902280936005,18.3660191726095,16.7114039464664,20.1220401859738,19.3826533941824,18.7696137195514,20.2013643084421,TRUE,TRUE,TRUE,1.09771906399495,"Pogonomyrmex"
"334","Pogonomyrmex badius",2,740,28.9855072463768,126,0.412557301432439,0.000127511333742804,7.71008654768521,7.10787958168714,8.47710749666226,7.43877255702662,6.44720329716747,7.85551809201125,13.7725871884062,19.9063882872311,19.2433565697761,20.3392410400728,19.8284696326223,18.5877243022582,19.8985920502627,TRUE,TRUE,TRUE,1.22741281159381,"Pogonomyrmex"
"335","Pogonomyrmex badius",3,740,28.9855072463768,74,0.774077554661755,0.261969337588346,7.6961075515817,6.8845153280395,8.56492701560739,6.52612690796147,5.77229808025673,6.85643607753176,14.2295997545638,19.5056494032904,19.0731533365205,20.1320530565576,20.4221564060619,19.7401426871012,21.4676059977475,FALSE,TRUE,TRUE,0.770400245436193,"Pogonomyrmex"
"336","Pogonomyrmex badius",4,740,28.9855072463768,119,0.536035508663004,4.08954608338719e-05,8.52810156550624,8.24029399183589,9.61988876035282,7.07945250332767,5.68883899099478,8.10195889851208,14.270498595746,18.419494524164,17.7301164570698,18.9745969188256,19.2087919605892,18.8247104427622,19.9774820205487,FALSE,TRUE,TRUE,0.729501404253952,"Pogonomyrmex"
"337","Pseudomyrmex gracilis",1,740,28.9855072463768,39,0.740717688164387,2.89569326714818e-12,9.46045983138724,8.95228407795497,10.2515515308677,7.18616508112925,5.39888560299215,8.45601856397204,13.889297970292,18.1617507448544,16.9599707672798,19.5022748602677,19.4800331856871,18.4826323193843,20.050547819183,FALSE,TRUE,TRUE,1.11070202970799,"Pseudomyrmex"
"338","Pseudomyrmex gracilis",2,740,28.9855072463768,93,0.637406719707202,4.19886353573712e-08,8.12597239532547,7.11340971350779,8.80411895618261,6.5783036903685,6.09209881235343,6.9965215120603,13.8394833891591,18.7896354783613,17.0883836697585,19.0020242205044,20.9433092996969,20.3967338769269,22.1248320190548,FALSE,FALSE,TRUE,1.16051661084087,"Pseudomyrmex"
"339","Pseudomyrmex gracilis",3,740,28.9855072463768,108,0.674638896317943,0.000325293994381762,6.95442249453668,5.93355521538321,7.94376309814073,6.38532556324759,5.28823553903423,6.97367866951997,14.1081720858707,21.1528336259018,18.9326304912596,21.7582321164722,20.5677033761822,19.1852099968943,21.005661092197,TRUE,TRUE,TRUE,0.891827914129266,"Pseudomyrmex"
"340","Pseudomyrmex gracilis",4,740,28.9855072463768,114,0.550569052121923,3.43450704998754e-08,8.56536126565343,8.15614779071082,9.25680230810276,6.75661979369116,6.38952190901791,6.88709650895927,13.8959051045318,18.3533391513499,17.5719047178073,19.15994156803,20.5947122474716,18.7064916417532,21.6026702195737,FALSE,TRUE,TRUE,1.10409489546817,"Pseudomyrmex"
"341","Camponotus floridanus",1,740,28.9855072463768,65,0.392932664251873,3.91035656090945e-11,7.18382403559245,6.21046933724238,8.52079428373681,7.51237201378544,6.5660006428656,8.29196057974735,15.0214459343141,22.1522867740764,19.9459382044484,24.1597100824877,20.5612851218788,19.4614480459985,21.8128938605169,TRUE,TRUE,TRUE,0.0214459343140874,"Camponotus"
