"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol"
"22","Camponotus floridanus",3,312,28.2463768115942,121,0.00257244401404226,0.00292652460109935,6.54992444977632,6.00156378049079,7.37817091009706,6.08769338554413,5.03153375697452,6.34743447908441,14.5138081067126,22.7398682670485,21.0418821040076,23.4739387315509,18.9603197089378,18.2462304606527,20.5427103091582,TRUE,FALSE
"23","Camponotus floridanus",4,312,28.2463768115942,116,3.68840203744186e-05,2.40443935289358e-17,6.85410497036222,5.8082628956585,9.53027120801414,6.3032108414268,6.47029478912038,7.07220756848897,14.9251733183325,23.2293801957672,21.9209489746664,23.7479076815136,18.973417504225,17.8651843231001,19.3553308114108,TRUE,FALSE
"24","Paratrechina longicornis",1,312,28.2463768115942,9,0.99418909241156,0.00179401888319694,8.05412759445433,6.82325272354125,11.9438395473241,6.85344879580797,6.29196377782797,7.54556112403444,14.0381887704061,19.4969866805459,14.7281318129237,21.1000634683819,20.0089538873056,18.7896149997931,20.2494579320471,TRUE,TRUE
"25","Paratrechina longicornis",3,312,28.2463768115942,9,0.627048930211374,0.791895759691315,4.5949995026655,3.83394929420849,10.7638343876225,7.10849387492927,6.58338598991604,8.10822646883036,13.1929909123845,21.972461624589,19.7103920701956,23.5430598920241,19.5497140964804,18.9257934554651,20.0478143788355,TRUE,TRUE
"26","Paratrechina longicornis",4,312,28.2463768115942,17,0.670592227715321,0.0306727041760467,7.0618892826104,4.64173865419414,7.71970641467827,6.52233062108686,6.56878544863276,7.42581615574293,13.1576528549758,19.0410089334451,15.3303672499706,19.5443016734806,19.4969088615695,18.5887968535052,20.0462234886471,TRUE,TRUE
"27","Pogonomyrmex badius",1,312,28.2463768115942,65,0.0312176826910859,1.25769592926924e-14,8.16008904341649,6.9478736772292,9.18162656204237,7.6224449691696,7.03376625715862,8.11368598230928,13.925468759664,18.9649702164114,18.0889057792759,20.3242600078307,17.6920272953593,17.4135362733942,18.2516533831157,TRUE,TRUE
"28","Pogonomyrmex badius",2,312,28.2463768115942,112,0.0713849659234982,0.00162263104477908,6.90100098878705,4.97759989720408,7.42249943082191,6.20708894043703,6.05783142660981,7.56176592715731,13.5905582792157,20.1921203890798,19.3742579077445,21.4100759212741,19.5698632074839,18.9251760893244,19.9392688224549,TRUE,TRUE
"29","Pogonomyrmex badius",3,312,28.2463768115942,53,0.500263189556254,0.392465397336143,7.69351054579814,5.97532441574824,8.75774422785225,6.39390636847303,5.90872528835634,6.90316132839815,12.9879752310315,17.9208067058215,17.4077176597251,19.6188123195682,19.4312444136086,18.3610668230939,20.1072993186557,TRUE,TRUE
"30","Pogonomyrmex badius",4,312,28.2463768115942,109,0.313442677306787,4.49244758262319e-09,7.95935302872687,7.34134266449277,8.87669246724414,7.13324299603779,7.08971341402748,8.34936690058004,13.3271304133793,17.9417539047342,17.2883098215474,18.2373425632686,18.5710650597622,18.3143980299435,19.8378750437225,TRUE,FALSE
"31","Trachymyrmex septentrionalis",2,312,28.2463768115942,10,0.296148624202612,0.137457395791618,6.93888479596123,4.51197774682641,11.1910397801458,6.77647684494385,6.0629826340224,7.83884782966515,14.4991941023874,20.1183194244387,17.6042552662201,21.8856799610647,20.1325242821334,19.6349531077092,20.9456958604322,TRUE,TRUE
"32","Odontomachus brunneus",2,312,28.2463768115942,18,3.28792377173303e-05,0.000183368148859327,10.6398879720733,8.99039842293496,13.4417218226994,7.30897466768408,6.60103682425909,7.85512927901098,16.1494371017279,20.740706744771,19.5515442633055,21.9610710735294,18.6234488305602,17.8631580237286,19.558623824162,FALSE,TRUE
"33","Odontomachus brunneus",4,312,28.2463768115942,18,0.533788521388693,0.0281065899322935,7.67601873467539,5.47877075761091,10.9678665524947,7.38937664566353,6.80818034610876,8.28449218575815,14.0756044713122,20.6180668500834,17.5817580668432,21.6422767176471,18.9953161516365,17.8278471072003,19.3018026216048,TRUE,TRUE
"34","Pheidole obscurithorax",2,312,28.2463768115942,9,0.73444693361602,0.0456258399219608,7.23829456850565,5.34735401390462,9.76508851525722,6.3891649551864,5.39701788429856,7.11250469827171,13.3262152665846,19.186750739989,12.5553200593655,20.1388969339273,19.4271125228399,18.8034485861701,20.5018929977761,TRUE,TRUE
"35","Camponotus castaneus",2,312,28.2463768115942,13,0.580906402663571,0.85297392910486,5.41925201560155,4.31538658582092,6.98799010372362,6.2204533286487,5.083200317407,6.647230640478,12.084149984958,18.7713595154834,13.6433844251912,21.5942449387114,19.672918876851,18.8799152913744,20.9113036136381,TRUE,TRUE
"36","Pheidole megacephala",4,312,28.2463768115942,9,0.0137080396992932,0.0166490944488867,10.6267322517677,9.5326907537763,15.3320302035065,6.56947679174238,6.05011018606191,7.1805706835961,17.0773044079655,22.4984528467159,18.4451422074219,24.5308094204623,19.8157033894788,18.0266708573758,20.2050321435418,FALSE,TRUE
"37","Camponotus socius",2,312,28.2463768115942,11,0.455613143866998,8.60905642085528e-05,7.27221720593996,5.05595136585764,15.2469809267347,6.53352518524098,5.73306370790095,7.3178743005586,15.0940554179744,24.9269465202089,21.1402408146142,24.5336852547172,20.4200455128225,19.1892157163492,21.0760786413275,TRUE,FALSE
"38","Camponotus chromaiodes",1,329,39.1159420289855,13,0.665562976754291,1.49997240187719e-09,9.14368274709404,8.0413781748792,12.1544655508567,8.29643328891481,7.36888404816137,8.48891554533474,13.3824904514353,16.4457576253761,13.2689017516825,17.2991683830097,20.4880118863717,19.1281614958351,21.0713545602215,TRUE,FALSE
"39","Camponotus chromaiodes",2,329,39.1159420289855,150,0.752174077113463,4.31824981073084e-12,7.21864051676594,6.02568508499165,8.6105186216735,7.10674349471738,6.34352957315714,8.36785942840373,14.8537965964142,21.8582222703564,21.1305556595965,23.1541460276002,21.3182938343163,20.6163456062973,22.1083254803583,TRUE,TRUE
"40","Camponotus chromaiodes",3,329,39.1159420289855,78,0.0296240102887489,6.74958569225209e-06,7.2129210750764,7.1040477698717,7.93996399501146,6.73265890070726,6.11440363861501,7.94900177527732,13.100084857897,18.1486101125573,17.5514729816064,19.2019122887467,22.3034984703501,21.9597720324352,23.141100801985,TRUE,FALSE
"41","Camponotus chromaiodes",4,329,39.1159420289855,49,0.136637020427893,1.51210665989215e-05,7.52769864495122,6.02466109685184,9.26224489895198,6.82066136885115,5.97925707387565,7.84979665212917,15.273836201387,22.1606935828223,21.4214499058666,22.8343323740072,20.7738483017812,19.1877813084342,20.8431276315936,TRUE,FALSE
"42","Prenolepis imparis",1,329,39.1159420289855,72,0.368226055220657,8.75412323250426e-26,8.46771025181097,6.56140921077146,10.6600432301445,8.35406926426919,7.04067852637515,9.10392673936155,14.2857410236451,19.8304957712191,17.4980402807352,19.8553667250845,20.0574943538804,19.5319453849378,21.1268667344014,TRUE,TRUE
"43","Prenolepis imparis",2,329,39.1159420289855,150,0.393358923745842,0.00115449130986406,8.58060200567265,7.74882773407023,9.3633995769346,6.63068330635002,5.36849763635668,7.07042106089111,13.7849781831547,18.0515470745628,17.5597397220133,19.2352296279362,21.638591541417,20.410317625373,22.2558275070625,FALSE,FALSE
"44","Prenolepis imparis",3,329,39.1159420289855,16,0.994268358830062,0.000140608026057674,7.17624624378254,4.09005285458055,10.9004915495132,5.96074781579224,5.87736304210285,6.94674911559988,13.8833380369742,21.3953851426482,18.0892120402043,21.8026671377403,21.6776244658714,20.735548197192,22.5042229153925,TRUE,TRUE
