"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol","is_sig_any","midday_dist","genus"
"204","Prenolepis imparis",2,529,36.1739130434783,19,0.220857980322234,0.347481584326277,7.58241610248604,6.57413685545154,9.80109537166685,5.23963316442792,4.19692581817838,5.66126740274277,15.3468912397596,23.7751343103573,16.5426385946151,23.7409536290793,22.4067650803003,22.2262903477387,23.7697231869167,FALSE,TRUE,TRUE,0.34689123975965,"Prenolepis"
"205","Camponotus americanus",2,529,36.1739130434783,28,0.0812459976726195,0.000272562467101759,9.43686864359543,6.2445687864036,12.2822853999198,5.49007475702122,4.71315518198177,6.34063699033095,16.0732013225195,21.2430365045744,20.1214936070278,22.9757045197891,22.8300734404205,21.2344646524932,24.4938794439465,TRUE,TRUE,TRUE,1.07320132251945,"Camponotus"
"206","Camponotus americanus",3,529,36.1739130434783,17,0.103839581174278,0.0232011629002605,9.19160406015274,4.90407221367651,14.0479999830074,4.77157792940855,4.12081882038699,5.50743325495746,17.1169941696809,24.1142360577591,19.202949737401,25.3476044351328,22.6795942252335,21.8324621577267,23.9446791742966,TRUE,TRUE,TRUE,2.11699416968086,"Camponotus"
"207","Camponotus americanus",4,529,36.1739130434783,13,0.529875993340202,0.0132411655142129,6.28287284792083,5.33894194692207,10.3497690858211,6.9002604003695,6.2704892012362,7.43384053827113,15.2899364265856,23.1672673089342,18.5631215931579,24.9464463057617,22.389919757916,20.7984586687677,22.8075073834294,TRUE,TRUE,TRUE,0.289936426585555,"Camponotus"
"208","Formica subsericea",2,529,36.1739130434783,30,0.216616016823113,1.30446203559245e-07,7.06814426360773,6.8962578833178,11.2908574469902,5.2856279310183,4.83465960017749,5.80014823650136,12.9673707239939,19.8005323980323,16.4561361161279,21.3066824771212,21.1475280704025,19.4960260068787,21.9551277722861,FALSE,TRUE,TRUE,2.0326292760061,"Formica"
"209","Formica subsericea",3,529,36.1739130434783,12,0.478721745216348,0.064142252564981,8.19110230971168,6.8488583665004,10.3008894209547,5.71763521896395,5.60476456245544,6.53683789097663,13.5248630697892,17.6195996784931,15.6631427658896,18.2307305533252,22.751208322236,21.0038492098885,24.3799717290644,FALSE,FALSE,TRUE,1.47513693021077,"Formica"
"210","Camponotus castaneus",2,529,36.1739130434783,58,0.986005758425665,0.00123278555696815,8.13797915742015,7.13657515726144,8.54412392620242,5.96653313894362,4.74084311750008,6.93197100350355,14.0923862496126,19.8160014547697,19.2603707362766,21.2217402398803,22.7336153970578,21.6844674458007,24.1180409176904,FALSE,FALSE,TRUE,0.907613750387446,"Camponotus"
"211","Camponotus castaneus",3,529,36.1739130434783,53,0.831732435001034,0.255482024125574,6.33681393526771,4.80173690902904,8.49896873737855,5.00947042507993,3.74448897583367,6.16144902688716,14.268152405188,22.664479175102,21.2021774011674,26.5781332993553,23.3180696417833,21.3786585250763,25.0362321167607,TRUE,TRUE,FALSE,0.73184759481197,"Camponotus"
"212","Camponotus castaneus",4,529,36.1739130434783,25,0.250342267731847,8.26792366193773e-09,8.65796235017454,6.34854918617297,10.8143412844783,6.946042486599,5.8693126088397,7.50633474345037,14.8637261669317,20.2130612693519,18.029439941948,21.4947323591768,20.73718463214,19.7309195139906,22.1201100125727,TRUE,TRUE,TRUE,0.13627383306825,"Camponotus"
"213","Brachyponera chinensis",2,529,36.1739130434783,16,0.867827172352064,0.077340373172922,7.70239016582228,3.27619200495566,8.12627197632298,6.07773992472112,5.54581779632492,6.67277170158896,13.3361548559653,19.4312845708835,17.4579045149077,21.4808540823728,21.4108525696287,20.473457766938,22.7033355598646,TRUE,TRUE,FALSE,1.66384514403465,"Brachyponera"
"214","Brachyponera chinensis",3,529,36.1739130434783,18,0.706640860494941,0.000130344550002907,7.12951297633559,5.95167029956496,11.244568048623,5.88427344650197,5.00938938759452,6.64870399032534,13.6281461133438,19.2670783074404,17.5957076374562,19.2096274135457,23.2990719534441,22.49208891172,24.2920643260328,TRUE,FALSE,TRUE,1.37185388665623,"Brachyponera"
"215","Brachyponera chinensis",4,529,36.1739130434783,10,0.266591471256608,0.000189481361077006,6.23262810604759,2.4199300799648,14.285069045411,7.02691561667883,5.82686576732514,7.51726612310684,15.1237407553824,23.3136181618427,19.0985247706449,27.7780312689282,20.5271698053357,19.7453969020798,21.3490949959042,TRUE,TRUE,TRUE,0.123740755382379,"Brachyponera"
"216","Tapinoma sessile",2,529,36.1739130434783,11,0.209878516080151,0.010183237848957,7.1769921461219,5.52931763582674,10.3031578226461,6.4222088842348,5.70257233846599,7.81772777192394,15.6961737733659,23.7130195062967,15.6864894048893,25.884656071432,22.2576108219728,20.6067568408576,22.9988806914041,TRUE,TRUE,TRUE,0.696173773365905,"Tapinoma"
"217","Tapinoma sessile",3,529,36.1739130434783,9,0.696493570108033,0.444785565328029,6.49786756578967,5.41553019905948,10.6014534105701,5.94937049212556,4.79636090165259,6.95171609962419,15.0134895965944,22.6007833356535,18.0875301652127,26.0554882765168,22.928393004074,21.6691550510936,23.5561730885279,TRUE,TRUE,FALSE,0.0134895965943702,"Tapinoma"
"218","Camponotus novaeboracensis",2,604,44.2608695652174,17,0.428922700137671,3.97457026554048e-12,7.04273564558332,3.88585801249777,11.8554467064988,6.8388015400259,5.36187758408008,7.75948237203905,13.7439248393289,20.7916265618224,17.8378131076508,24.2811876795014,20.1403312334019,19.236486392399,20.9669747239971,TRUE,TRUE,TRUE,1.25607516067108,"Camponotus"
"219","Camponotus novaeboracensis",3,604,44.2608695652174,31,0.71543284993013,2.12976498445839e-12,7.33615363757897,6.0442806125348,8.25158937827412,5.52362111490424,5.12395015768648,6.35896683468894,14.3883020782862,20.5309022213796,17.622082214338,22.9814373665775,21.5676008363205,19.8356242287658,23.0022226590479,TRUE,TRUE,TRUE,0.611697921713787,"Camponotus"
"220","Camponotus pennsylvanicus",2,604,44.2608695652174,43,0.856153678387742,1.01782354623326e-24,6.23379361522283,4.33317889460063,9.17578819194507,6.68654090255144,5.91559800883358,7.20302122267738,13.7915580823858,20.5230692643508,18.5861137113691,21.702924293621,19.7474155925115,19.3702325314995,21.0445199639335,TRUE,TRUE,TRUE,1.20844191761418,"Camponotus"
"221","Camponotus pennsylvanicus",3,604,44.2608695652174,66,0.836169796492471,7.49232242925625e-18,6.9829896803938,5.03518303534414,8.11573856292336,5.38596197698719,4.53569417458044,5.99056955338506,13.3147123409962,19.471960209257,18.4593932564751,20.6405914306802,22.021876184941,20.6143646809213,23.4793864009396,TRUE,TRUE,TRUE,1.68528765900379,"Camponotus"
"222","Camponotus pennsylvanicus",4,604,44.2608695652174,21,0.674335925012562,6.92676352062257e-23,7.28022213596066,6.61203970445867,10.2075788584866,8.14557089198943,7.87261965529502,9.03485119560414,13.7790120567135,20.188832009183,17.7558628836557,23.2189256792644,18.7130185504131,17.6891946773601,19.6046506375282,TRUE,TRUE,TRUE,1.22098794328653,"Camponotus"
"223","Tapinoma sessile",2,604,44.2608695652174,10,0.170531677269812,3.53150838899643e-12,9.00662706385093,7.78126361607717,14.5027013281952,6.20957030953258,5.31035685280175,6.88844563532663,15.8842293187254,21.2051893526913,16.2307946371138,22.1888269567992,20.1494891166329,19.2459862885928,20.6499967152211,FALSE,TRUE,TRUE,0.884229318725362,"Tapinoma"
"224","Tetramorium immigrans",2,604,44.2608695652174,19,0.980392093871659,1.3144446310484e-10,8.18386701764124,6.45813847913491,11.3354524643106,6.64231581816569,6.00226858833739,7.38550160679112,14.2859777540199,20.4111206036878,18.5379132027952,21.8241943765591,20.8481726101007,19.0853020830166,21.915681752094,TRUE,TRUE,TRUE,0.714022245980066,"Tetramorium"
"225","Solenopsis invicta",2,474,33.4782608695652,9,0.804464079228593,0.394150999703705,4.67888945742994,4.74353291981247,9.63865267283217,6.71177118419726,6.08187408133759,7.38529059678721,13.131374528548,20.9852145289443,16.7682639056907,23.1133301265569,21.9843420633222,20.9552082817818,22.4599208158714,TRUE,TRUE,FALSE,1.86862547145201,"Solenopsis"
"226","Camponotus pennsylvanicus",3,474,33.4782608695652,11,0.525246284521862,0.00190413766407595,7.99207511580469,4.17994182480356,10.1052440076422,6.1542695940648,5.69933527572319,6.67361705506693,15.506521385296,21.5801741650291,17.3419630537342,21.7643837585468,21.3177838909901,20.1929900027665,21.7432260095473,TRUE,TRUE,TRUE,0.506521385296027,"Camponotus"
"227","Camponotus pennsylvanicus",4,474,33.4782608695652,12,0.0130162770952901,3.08483217892295e-07,8.35639797126414,5.18428333189698,10.0922194536655,6.43564281426732,5.87350146913617,7.87810107183245,16.857963120404,24.7865919739647,17.1147793184008,26.1152638358295,19.6840363840247,19.379196218447,20.4539010709897,TRUE,TRUE,TRUE,1.85796312040403,"Camponotus"
"228","Solenopsis invicta",1,510,33.4782608695652,18,0.205003943358812,7.94221889214322e-09,8.94086368101529,6.91527372158106,11.0813339400032,7.6084280272635,6.98412656205169,8.94100625395081,15.3706396573604,22.8430551494826,16.8441670618417,25.8488138218559,21.5606098938267,20.3283744186066,22.4235987843548,TRUE,TRUE,TRUE,0.370639657360407,"Solenopsis"
"229","Solenopsis invicta",2,510,33.4782608695652,58,0.35669288120949,0.000255719236647785,8.01301912744112,6.42158806466154,9.65956385803016,7.40603557390502,5.68664897090136,8.46039015847102,14.5545552222758,21.02764059853,19.5733881864576,21.650926306473,21.9101422570843,21.3285020136399,23.1311328211951,TRUE,TRUE,TRUE,0.445444777724207,"Solenopsis"
"230","Solenopsis invicta",3,510,33.4782608695652,17,0.224445208247605,7.31632903369512e-05,7.8767833556769,5.47192554234128,12.9865410171913,5.89129942188737,4.53144230986293,6.10400261621525,15.3874152109776,21.6379047539277,17.7802578852935,23.7426786891956,21.7513620014474,20.6998438014831,22.9471469699197,TRUE,TRUE,TRUE,0.387415210977561,"Solenopsis"
"231","Solenopsis invicta",4,510,33.4782608695652,31,0.48370870578625,8.37430112838385e-09,9.76741132147138,8.46376135232475,10.3634467477304,6.90516004653008,6.52845581297033,7.93056258915836,14.5574376484849,18.296717490396,16.9984699922047,19.6680930951115,20.0216083198957,19.267617440219,20.8957300414208,FALSE,TRUE,TRUE,0.442562351515065,"Solenopsis"
"232","Camponotus americanus",2,510,33.4782608695652,71,0.570741972358194,5.60920117867739e-10,7.70705950281485,6.30427735289568,8.48997767052224,7.08704578257872,5.89633840739624,8.27818197122141,14.7168313973202,21.0012711905749,20.3780111679989,22.6423673077148,22.5131800808833,22.0211812177396,22.9959250363988,TRUE,TRUE,TRUE,0.283168602679769,"Camponotus"
"233","Camponotus americanus",3,510,33.4782608695652,47,0.353012565783436,0.0228630631363433,6.92891214104846,5.98161103179978,9.88417523958141,5.71521279836838,4.52342429601322,6.67234883351706,14.6376999414614,22.7645621871302,20.32408930593,23.5751554686169,22.1038179418271,21.1974255798853,22.4742784204382,TRUE,TRUE,TRUE,0.362300058538603,"Camponotus"
"234","Camponotus americanus",4,510,33.4782608695652,27,0.310828283941504,0.0311124202800199,6.24342891736638,5.11707419844328,9.23410172081485,6.89684718073526,5.90226733134221,8.05824365799094,14.79684647527,23.9030809339641,20.7680809467616,24.5531842157208,21.3304530945498,20.3967215404158,22.0681391155702,TRUE,TRUE,TRUE,0.203153524729997,"Camponotus"
"235","Camponotus pennsylvanicus",2,510,33.4782608695652,150,0.271733893749451,6.87021025636167e-06,7.57224333504139,7.00444827648849,8.61664167345791,6.57642452286001,6.08366524712045,7.18304498115218,14.5162259791867,20.463814831609,19.6056183534573,21.3484683394084,23.0081641388749,22.2571828431323,23.9139890566705,TRUE,FALSE,TRUE,0.48377402081335,"Camponotus"
"236","Camponotus pennsylvanicus",3,510,33.4782608695652,72,0.813535084064025,0.000586034255180195,6.60343825469429,5.11903273055447,7.23480123288841,5.31213699420482,3.99120424540137,6.81801744471123,14.3509966851224,22.8371583811145,21.2127111967542,23.5513438899944,23.2813173795915,21.7094970956236,23.9484775704215,TRUE,TRUE,TRUE,0.64900331487763,"Camponotus"
"237","Camponotus pennsylvanicus",4,510,33.4782608695652,38,0.746663457342631,4.07701445036581e-12,8.0125732747599,7.03714790167931,9.31741571589165,7.15178674705349,6.18812618214701,8.02176124298208,14.4560779820985,19.281464434035,19.0859262779418,21.5184271502569,20.8422125007044,20.7134360076615,22.4829561582936,TRUE,TRUE,TRUE,0.543922017901524,"Camponotus"
"238","Camponotus castaneus",2,510,33.4782608695652,37,0.643433355129245,3.7633292090517e-05,7.11821039637616,4.34005965365003,8.20989190116742,5.46403458888815,4.90012518621978,6.02431626687571,14.5617757191984,22.811343087053,22.0053267583019,24.3916899672394,22.7173483307868,22.4231444804114,23.9172686306027,TRUE,TRUE,TRUE,0.438224280801617,"Camponotus"
"239","Camponotus castaneus",3,510,33.4782608695652,42,0.866928282505767,0.985319529208402,5.39279441319653,4.10119395603801,9.53532070887774,5.4707348186453,4.32353495642881,6.70514415997748,14.0442184118024,22.9771852389694,21.6221272714722,24.7464314413864,22.3991709941262,21.2458076859626,25.2241134196722,TRUE,TRUE,FALSE,0.955781588197594,"Camponotus"
"240","Camponotus castaneus",4,510,33.4782608695652,15,0.979439406149789,0.169962681048149,5.88877376591504,2.97733681734022,10.157510423191,5.96210389152598,4.81857064110986,7.368292449667,12.912862094134,19.4004905559352,17.0203276992666,22.5778378724122,21.1443626925808,20.0362456514861,22.2569771392232,TRUE,TRUE,FALSE,2.08713790586603,"Camponotus"
"241","Camponotus chromaiodes",2,510,33.4782608695652,18,0.480094749875497,0.0206930998204464,6.89313401064791,4.28374490470133,14.1608713591792,6.36743677167144,5.35297571127994,6.80371658330243,14.2816242040693,23.6319847671357,20.2361880087156,24.1896378149871,22.1355217873993,21.6762631469872,22.7797199942647,TRUE,TRUE,TRUE,0.718375795930722,"Camponotus"
"242","Prenolepis imparis",1,510,33.4782608695652,11,0.604357672464865,0.21070462145021,9.61930063929978,6.68267607230652,13.2993667240715,7.672042911553,6.46388028519667,8.7734622637573,14.6323764121512,19.2270805637088,17.1604172664762,21.0227673169152,21.4029726445528,20.601122075559,21.8296688237278,TRUE,TRUE,FALSE,0.367623587848783,"Prenolepis"
"243","Prenolepis imparis",2,510,33.4782608695652,27,0.342358308114287,0.608184163130141,7.23643115746482,6.58479235260215,9.70499788616833,6.70897155646434,5.69507661714899,8.4317306253232,14.0076250630445,19.4818651671004,18.5754009588966,20.7346788727862,22.5411758356221,21.3051752910657,23.6566329468056,TRUE,FALSE,TRUE,0.992374936955471,"Prenolepis"
"244","Prenolepis imparis",4,510,33.4782608695652,11,0.605786555160513,0.377974899671945,9.55282073963057,8.48664078536248,11.9743721650443,6.90825451181305,6.12022334969407,7.99253067343925,14.6858377762744,19.4361658870176,16.9935800890234,20.9335221299148,21.4589252598645,20.4407607896364,21.85739264946,FALSE,TRUE,TRUE,0.314162223725589,"Prenolepis"
"245","Linepithema humile",2,510,33.4782608695652,16,0.275226879341818,0.552546066806913,5.50974723747162,1.54829389839716,7.90910598744259,7.20212036007603,6.03746773098501,7.57230514285361,13.3027004756166,20.2056362011847,19.0373504286579,23.0888025352965,23.5970417338106,22.6808327244453,24.4019293488933,TRUE,TRUE,FALSE,1.69729952438341,"Linepithema"
"246","Linepithema humile",4,510,33.4782608695652,11,0.735174665424466,2.0496654887979e-07,7.6053471586406,4.89787210233031,8.82743766480587,5.41409219897782,4.79517807839006,6.35784100281795,13.9416011092564,20.7283187899929,17.7582706732771,22.0252210669396,21.2394297298901,19.9467675674914,22.3543528479882,TRUE,TRUE,TRUE,1.0583988907436,"Linepithema"
"247","Brachyponera chinensis",2,510,33.4782608695652,22,0.647678633986945,0.84312755164888,9.44383839554199,9.077561718426,10.6276403301427,5.34644853661991,3.91382536340205,6.53879697814861,14.8405139268213,18.3786316229888,17.4261993258416,19.640805629387,22.9993409750387,22.2849704238406,23.3972818562262,FALSE,FALSE,TRUE,0.159486073178666,"Brachyponera"
"248","Brachyponera chinensis",3,510,33.4782608695652,19,0.635430867504675,0.670964794616922,2.86111915841852,1.65054884638395,4.23170636235446,5.31381563896593,4.31186982242739,7.13196127691477,13.1782029261154,23.8836432688284,19.3919174020299,24.5030995624709,22.0517863242891,21.5789898314086,23.1310852116326,FALSE,TRUE,TRUE,1.82179707388464,"Brachyponera"
"249","Brachyponera chinensis",4,510,33.4782608695652,19,0.511166947318384,2.40683217208103e-06,9.5415941782372,8.04306997974167,11.638556462505,6.74399149352759,6.37011603637567,7.81956700962995,15.4944956203787,20.5788028693046,17.471545432104,21.5212970614102,20.7024811477311,19.9245600002683,21.3064502589952,FALSE,TRUE,TRUE,0.494495620378673,"Brachyponera"
"250","Tapinoma sessile",2,510,33.4782608695652,17,0.361552411166576,0.0271828506018013,8.62876510496481,4.87076773854103,11.0456903936072,6.17431778759933,4.0667042993607,7.2991819945046,15.2697503623005,20.9589914441034,20.0855894732693,22.5298502125645,21.9711095880517,21.4741096478984,23.7270250521826,TRUE,TRUE,TRUE,0.26975036230051,"Tapinoma"
"251","Formica subsericea",2,510,33.4782608695652,13,0.236751163763363,0.0179996866682198,10.0050284959879,8.32647391280486,11.4215570676051,6.59672464042153,5.97977627253695,7.4277550394306,15.9704802947714,21.1932030165312,19.2556351462182,22.6014073581855,21.6257506105225,20.3775302952076,22.6496249319937,FALSE,TRUE,TRUE,0.970480294771402,"Formica"
"252","Formica subsericea",3,510,33.4782608695652,9,0.804666497511707,0.969507701114819,7.48457505873236,5.26933603707488,10.3124907925306,5.62844125635771,4.40869939042865,6.50704052925442,13.758611252752,19.0009280118366,16.3374555785811,19.9444683670358,22.4983144065926,21.1552440735118,23.2185261499943,TRUE,FALSE,TRUE,1.24138874724801,"Formica"
"253","Solenopsis invicta x richteri",2,510,33.4782608695652,10,0.975610294893361,0.0040207755709129,6.61150762928147,4.20914918615708,10.8343678299154,6.48379631599576,5.33794531512527,7.95357931604467,14.8295512903823,22.971917503461,20.1089160363914,23.2477394442844,21.8789270907401,20.8364609521034,22.7848100421421,TRUE,TRUE,TRUE,0.17044870961772,"Solenopsis"
"254","Tapinoma melanocephalum",3,526,28.0869565217391,16,0.0381568045962416,0.0537536376003161,9.91234174279105,7.06340233074512,13.8892885092704,4.96851863597608,4.24309468255979,5.31635416314503,15.8474225852154,23.1381103194619,20.1128221450154,23.9252327025951,20.3766695815277,19.0841548945953,21.2940272241744,FALSE,TRUE,TRUE,0.847422585215362,"Tapinoma"
"255","Tapinoma melanocephalum",4,526,28.0869565217391,15,0.911544608006893,2.98140175263408e-05,7.78117054242334,6.48608710699338,12.384738146115,7.00243011240559,6.17684455696073,7.49160068591476,14.0792433728798,19.3561334332511,17.4765121652204,20.221901847566,19.8278741521336,19.1963168803932,20.405902225048,TRUE,TRUE,TRUE,0.920756627120223,"Tapinoma"
"256","Dorymyrmex bureni",1,526,28.0869565217391,40,0.125216579544315,2.78296224071803e-06,7.75320594744015,6.65948857317618,10.3907349483915,7.40181272831535,7.10040447091192,8.13904217262097,14.5389165748934,20.683304633051,18.369935069428,22.6275429812389,18.6005176205172,18.2351296342585,19.1430754321133,TRUE,TRUE,TRUE,0.46108342510664,"Dorymyrmex"
"257","Dorymyrmex bureni",2,526,28.0869565217391,85,0.0303005469842335,0.000117205210944123,7.07391644054394,6.72630556676878,8.21964917064858,6.28024897425505,5.95252650619065,6.99030956527582,14.1542082171693,20.4845673776007,19.5180046720518,22.3048941293052,19.9336673959459,19.0994181520245,20.6418193344289,TRUE,TRUE,TRUE,0.845791782830744,"Dorymyrmex"
"258","Dorymyrmex bureni",3,526,28.0869565217391,51,0.0625505029291579,0.0342837578502297,7.08729438057524,5.62699130667203,9.37068058044497,5.65832985925987,5.33708114421198,6.45300658117684,14.1493252445383,20.929327870398,19.4737091161654,22.187499851354,19.3689185144736,19.0391164198802,19.9214313288781,TRUE,TRUE,TRUE,0.850674755461743,"Dorymyrmex"
"259","Dorymyrmex bureni",4,526,28.0869565217391,111,0.0577753115827825,0.00011358952872641,7.79942425203825,6.62456784772399,8.75310374201544,7.19692172202645,6.87560066847828,7.83600804972681,14.023337609881,19.5303270682181,18.5833402478546,20.3500046777921,18.5612068099939,18.0625163962795,18.6058691487175,TRUE,TRUE,TRUE,0.976662390118967,"Dorymyrmex"
"260","Pogonomyrmex badius",1,526,28.0869565217391,72,0.677685431326621,5.56901121414291e-05,8.37536718800378,6.51245914866474,8.52648913661253,7.82956119509571,7.46866016531343,8.11240627608262,13.6878204030646,19.1335648870854,17.1637517036942,19.4778139186364,18.6991468694351,17.6424274951431,19.7178969108794,TRUE,TRUE,TRUE,1.31217959693542,"Pogonomyrmex"
"261","Pogonomyrmex badius",2,526,28.0869565217391,130,0.298132828039329,2.37471811576291e-05,7.1105398742861,6.17815551564295,7.9529530687114,6.41144745109421,5.78464316946176,7.20750959785116,13.7061458320024,19.5864893313811,19.2065083921124,20.40409899634,19.8057951107835,18.8908595167198,21.1569768720234,TRUE,TRUE,TRUE,1.29385416799762,"Pogonomyrmex"
"262","Pogonomyrmex badius",3,526,28.0869565217391,70,0.00939973413940642,0.00345021286284637,8.2121168966643,7.63407421896534,9.36710854931325,5.82585411386019,5.5935745250001,6.706941269945,13.7150746732575,19.1939640540015,17.7618426001996,20.1012936987142,18.7891601864303,17.9053059549353,19.7693436127986,FALSE,TRUE,TRUE,1.28492532674253,"Pogonomyrmex"
"263","Pogonomyrmex badius",4,526,28.0869565217391,137,0.815277519531935,5.84013985980405e-09,8.41652745095859,7.79523747450826,8.9025377148174,7.34529570847897,6.84963658587364,7.97588935215376,13.7493796105678,18.0518365408622,17.7213285069118,18.7314876497313,19.019491815425,18.5034361776916,19.7347956640389,TRUE,TRUE,TRUE,1.25062038943224,"Pogonomyrmex"
"264","Pseudomyrmex gracilis",1,526,28.0869565217391,39,0.438812549436952,1.76873436648994e-10,8.72823594313302,8.45501922710779,10.4487158335616,7.99427792005407,7.18985383016482,8.57479143015162,14.3729691434799,18.1380176084934,17.7241573197058,19.5729413845853,18.4182121232255,17.8012307223618,19.2545174805035,TRUE,TRUE,TRUE,0.627030856520141,"Pseudomyrmex"
"265","Pseudomyrmex gracilis",2,526,28.0869565217391,78,0.766457448292934,1.42907436936061e-07,8.04511489441183,7.09522329164232,8.31837545845628,6.83762554141948,5.70699601122148,6.99390604434093,13.8340440488501,18.8719798857483,17.4946056628552,19.5992867253434,20.1111070974156,19.530818602851,21.1297606773046,FALSE,TRUE,TRUE,1.16595595114991,"Pseudomyrmex"
"266","Pseudomyrmex gracilis",3,526,28.0869565217391,91,0.867281899809527,0.744234502193838,6.07234811214802,4.71336616256587,6.96859039016709,6.19991294377994,5.48911173539849,6.48981063015177,13.1606444877826,20.4439523303901,19.4457749715961,21.4198686092169,20.0002309364609,19.4464082900037,21.3130124475837,TRUE,TRUE,FALSE,1.83935551221738,"Pseudomyrmex"
"267","Pseudomyrmex gracilis",4,526,28.0869565217391,106,0.292957775885634,1.16294013012179e-11,9.32892583336952,8.36179445038128,9.70590386321634,6.82601588001066,6.44526547180499,7.53793790744871,14.1011154711194,17.9375157351459,17.1748718389093,18.4377491673099,19.9142101738878,18.8686253046644,20.4390400562141,FALSE,FALSE,TRUE,0.89888452888064,"Pseudomyrmex"
"268","Camponotus floridanus",1,526,28.0869565217391,82,0.143137016355883,4.98819883357151e-18,7.41084251302201,6.59356318170152,8.9867777072104,7.59698269571253,5.8732914467921,8.42319570546436,14.8074170990696,21.4763879979282,20.8857807583185,22.4520068388592,19.2500986581455,18.0331187851805,19.9275986413475,TRUE,FALSE,TRUE,0.19258290093042,"Camponotus"
"269","Camponotus floridanus",2,526,28.0869565217391,150,0.0196307253530643,6.03957197487933e-08,6.96036884499177,6.105945504506,7.78352956716377,6.00484417653369,5.01016866259432,6.34608242245175,14.032542562788,20.5395172449789,19.6914506880535,20.9656806377865,19.9464467936865,19.1251423338678,20.6491411038276,TRUE,TRUE,TRUE,0.967457437212042,"Camponotus"
"270","Camponotus floridanus",3,526,28.0869565217391,150,8.40420263919598e-07,5.22155253125656e-07,6.96729681789624,6.22913631077789,7.43643126582652,5.28145579033326,4.68061369507654,6.43934711974859,14.6637721847517,22.2015235821502,21.6417851289869,23.1217805053758,18.8390563602629,18.2946825747613,19.767656307996,TRUE,FALSE,TRUE,0.336227815248344,"Camponotus"
"271","Camponotus floridanus",4,526,28.0869565217391,150,0.00278279882922759,4.011868740181e-27,6.85723054192968,6.65602497325265,7.75469948438814,7.03825851176157,6.03038406070171,7.56606842438732,14.4210859293709,21.1914994896603,20.3951354724861,21.9809045080923,18.8554428265575,17.8751762318993,19.7802774094258,TRUE,FALSE,TRUE,0.578914070629091,"Camponotus"
"272","Brachymyrmex obscurior",3,526,28.0869565217391,9,0.00708496762143568,0.0244199991952496,9.64115226889284,8.36537560737555,15.7491368205919,6.2052292227882,5.66334369606549,6.53686929474363,15.4566742340568,19.6518373955961,16.7002406572858,20.5075144041735,18.9901737434787,17.6605733923092,19.7481387013224,FALSE,TRUE,TRUE,0.456674234056788,"Brachymyrmex"
"273","Camponotus planatus",1,526,28.0869565217391,36,0.40919755889758,3.74246758313844e-06,9.09371293043088,7.50944303258534,8.94166809716394,7.90873520963369,7.1703520440861,8.44554070425157,13.9444237957152,17.9165493041663,17.322881311528,18.5642636558972,18.3998121191714,17.793472842768,19.3502668428715,TRUE,TRUE,TRUE,1.0555762042848,"Camponotus"
"274","Camponotus planatus",2,526,28.0869565217391,90,0.998552282662253,1.55434149025097e-08,7.93613375100731,6.67249881898249,8.45151903265737,6.06308468914193,5.21448676200002,7.05908554221456,13.450556543277,18.0720778400866,16.9685036689531,19.6440248812038,19.9035959073748,18.7473771638422,21.3483709112118,TRUE,TRUE,TRUE,1.549443456723,"Camponotus"
"275","Camponotus planatus",3,526,28.0869565217391,54,0.0260711082039373,0.032536522728506,8.4655189653626,7.4763867105007,9.41185821631767,4.93658273697019,4.61929931613476,5.54968602866689,14.3692555127473,19.9320407413641,18.6840148092128,19.9276641495004,20.728402197138,19.715871097645,21.8638138102055,FALSE,TRUE,TRUE,0.630744487252706,"Camponotus"
"276","Camponotus planatus",4,526,28.0869565217391,137,0.623077912800957,3.03028209712016e-10,8.32039355586354,7.68197715037604,8.98357009667964,7.41089763837138,6.86472214682613,8.3825053755105,13.9219443225824,18.4426176352135,17.8599925138284,18.9056571346837,19.3516760507203,18.4867857292626,19.5267708672319,TRUE,TRUE,TRUE,1.07805567741757,"Camponotus"
"277","Technomyrmex difficilis",3,526,28.0869565217391,12,0.342109132986433,0.230349310295137,5.95931652951073,2.50650104607302,11.9136260616086,5.04020546840282,4.75066726006524,6.50605102642686,14.5047152916046,24.4840351751113,21.7194347974703,27.0704681505633,19.8674414271122,19.064408770949,20.8738721819357,TRUE,FALSE,TRUE,0.495284708395401,"Technomyrmex"
"278","Trachymyrmex septentrionalis",1,526,28.0869565217391,12,0.379119301550297,0.0299103299352787,6.58119426343494,5.50247648760393,9.40462808254678,8.08324557507065,7.45491985567701,8.63559457512629,13.0016007922938,18.278656409693,15.8237307692021,20.6644977947898,18.753397153639,18.2237211546553,19.2688962476047,TRUE,TRUE,TRUE,1.99839920770623,"Trachymyrmex"
"279","Trachymyrmex septentrionalis",2,526,28.0869565217391,23,0.38521970731283,0.000891288634401486,7.024627492424,5.7008313943288,10.4659137086827,7.00996233631704,6.46224816371546,7.050111708879,13.6845449058156,20.8101889829167,17.9238889099374,21.7303877723427,19.0179057965834,18.1647129340674,19.6462027819036,TRUE,TRUE,TRUE,1.31545509418442,"Trachymyrmex"
